,0
0,0.01468
1,0.02126
2,0.004986
3,0.00307
4,0.003792
5,0.00182
6,0.00139
7,0.001849
8,0.494
9,0.001863
10,0.0041
11,0.001061
12,0.001293
13,0.001495
14,0.001952
15,0.003464
16,0.0018635
17,0.001575
18,0.001229
19,0.001836
20,0.00201
21,0.001355
22,0.002796
23,0.00136
24,0.0013275
25,0.001941
26,0.003878
27,0.002352
28,0.00122
29,0.00139
30,0.0009117
31,0.002226
32,0.001737
33,0.001246
34,0.001349
35,0.001108
36,0.837
37,0.000682
38,0.001664
39,0.001368
40,0.001128
41,0.0007405
42,0.0008755
43,0.001439
44,0.000625
45,0.000867
46,0.00392
47,0.0003746
48,0.000641
49,0.001262
50,0.001561
51,0.000598
52,0.0008917
53,0.000945
54,0.00105
55,0.005074
56,0.000877
57,0.001282
58,0.0007057
59,0.001749
60,0.00479
61,0.000726
62,0.000761
63,0.001833
64,0.001467
65,0.000995
66,0.001113
67,0.001189
68,0.002056
69,0.002686
70,0.0008264
71,0.0009136
72,0.0008445
73,0.001372
74,0.001497
75,0.000929
76,0.000983
77,0.001022
78,0.001194
79,0.003292
80,0.010254
81,0.002079
82,0.003853
83,0.002764
84,0.0010605
85,0.000943
86,0.001259
87,0.001656
88,0.001234
89,0.001714
90,0.002996
91,0.000777
92,0.001032
93,0.01472
94,0.000867
95,0.001322
96,0.001901
97,0.001589
98,0.00234
99,0.000853
100,0.001275
101,0.001844
102,0.001452
103,0.00197
104,0.00575
105,0.002825
106,0.00238
107,0.002058
108,0.001805
109,0.002096
110,0.004677
111,0.0006905
112,0.001142
113,0.0009375
114,0.001986
115,0.0007105
116,0.001859
117,0.002928
118,0.001124
119,0.001823
120,0.003042
121,0.002087
122,0.001566
123,0.003262
124,0.004
125,0.002981
126,0.002996
127,0.003195
128,0.002815
129,0.00246
130,0.00148
131,0.002235
132,0.003035
133,0.001846
134,0.002234
135,0.002178
136,0.002485
137,0.002386
138,0.005497
139,0.002062
140,0.003063
141,0.002546
142,0.002197
143,0.0054
144,0.001525
145,0.001862
146,0.003834
147,0.001544
148,0.002113
149,0.002779
150,0.004368
151,0.0031
152,0.002571
153,0.002779
154,0.002806
155,0.003202
156,0.00401
157,0.02081
158,0.007217
159,0.007423
160,0.0051
161,0.00837
162,0.011086
163,0.006104
164,0.01473
165,0.02246
166,0.02626
167,0.01386
168,0.010826
169,0.01686
170,0.015526
171,0.01286
172,0.02048
173,0.01701
174,0.02843
175,0.01048
176,0.03467
177,0.0362
178,0.04562
179,0.03235
180,0.03656
181,0.0384
182,0.1367
183,0.1013
184,0.10565
