,0
0,0.01303
1,0.0257
2,0.006187
3,0.0042
4,0.00464
5,0.00306
6,0.002214
7,0.002155
8,0.4807
9,0.002014
10,0.004257
11,0.001498
12,0.002222
13,0.004772
14,0.003736
15,0.006237
16,0.00379
17,0.005016
18,0.003815
19,0.002861
20,0.002863
21,0.001449
22,0.00302
23,0.001718
24,0.002718
25,0.002779
26,0.006447
27,0.002209
28,0.003078
29,0.00276
30,0.002325
31,0.004787
32,0.002813
33,0.002323
34,0.00201
35,0.0014105
36,0.87
37,0.001099
38,0.002306
39,0.002192
40,0.002554
41,0.001472
42,0.00195
43,0.002882
44,0.001669
45,0.001517
46,0.00536
47,0.000739
48,0.001038
49,0.002197
50,0.002811
51,0.00209
52,0.003206
53,0.002115
54,0.002428
55,0.008446
56,0.002056
57,0.002758
58,0.002174
59,0.002764
60,0.0075
61,0.001682
62,0.001239
63,0.001522
64,0.001485
65,0.001429
66,0.0013685
67,0.001306
68,0.003317
69,0.003462
70,0.001796
71,0.001335
72,0.001734
73,0.00259
74,0.002346
75,0.002007
76,0.002075
77,0.001841
78,0.001547
79,0.006615
80,0.0208
81,0.004864
82,0.009384
83,0.007267
84,0.003695
85,0.002918
86,0.00308
87,0.00462
88,0.004745
89,0.005135
90,0.00988
91,0.003181
92,0.00258
93,0.02234
94,0.003986
95,0.00509
96,0.00557
97,0.005238
98,0.00744
99,0.004475
100,0.004826
101,0.00859
102,0.01069
103,0.01011
104,0.03812
105,0.01399
106,0.01136
107,0.00592
108,0.00499
109,0.01032
110,0.00966
111,0.00302
112,0.005108
113,0.00413
114,0.009285
115,0.004124
116,0.00849
117,0.01338
118,0.0055
119,0.00537
120,0.00992
121,0.013405
122,0.01022
123,0.0235
124,0.03998
125,0.014366
126,0.00945
127,0.01842
128,0.010826
129,0.02267
130,0.01633
131,0.03119
132,0.03113
