,0
0,0.05807
1,0.06274
2,0.01127
3,0.00961
4,0.0116
5,0.00951
6,0.01218
7,0.00792
8,0.5376
9,0.006092
10,0.01354
11,0.007267
12,0.0165
13,0.01941
14,0.01107
15,0.01437
16,0.00899
17,0.01578
18,0.02365
19,0.014984
20,0.00998
21,0.00584
22,0.011215
23,0.00849
24,0.01241
25,0.01542
26,0.01459
27,0.00747
28,0.00696
29,0.01104
30,0.02937
31,0.0607
32,0.01921
33,0.01665
34,0.009445
35,0.006245
36,0.805
37,0.00567
38,0.00985
39,0.01115
40,0.013596
41,0.02132
42,0.014946
43,0.0103
44,0.01807
45,0.01305
46,0.01932
47,0.01785
48,0.03696
49,0.03424
50,0.011536
51,0.02388
52,0.02061
53,0.012726
54,0.01746
55,0.02081
56,0.01301
57,0.01459
58,0.04236
59,0.02838
60,0.02069
61,0.00955
62,0.013695
63,0.01663
64,0.00944
65,0.00623
66,0.01599
67,0.01407
68,0.0093
69,0.01027
70,0.013565
71,0.01659
72,0.0641
73,0.07245
74,0.0752
75,0.0319
76,0.01839
77,0.0716
78,0.11194
