,0
0,0.03207
1,0.02898
2,0.01039
3,0.0084
4,0.01086
5,0.005924
6,0.006012
7,0.00506
8,0.4841
9,0.004494
10,0.0088
11,0.00446
12,0.005596
13,0.00638
14,0.006893
15,0.00875
16,0.005737
17,0.008766
18,0.00608
19,0.005375
20,0.004673
21,0.00273
22,0.00722
23,0.003412
24,0.004494
25,0.005386
26,0.01087
27,0.005642
28,0.008865
29,0.005074
30,0.00357
31,0.00904
32,0.00541
33,0.004807
34,0.004627
35,0.003132
36,0.857
37,0.002789
38,0.004944
39,0.004494
40,0.004345
41,0.002716
42,0.004623
43,0.005985
44,0.003937
45,0.003597
46,0.01114
47,0.002169
48,0.00237
49,0.00473
50,0.00549
51,0.003735
52,0.005314
53,0.0035
54,0.00494
55,0.01096
56,0.00391
57,0.005566
58,0.003736
59,0.005695
60,0.01402
61,0.005226
62,0.003815
63,0.006157
64,0.003237
65,0.003304
66,0.00246
67,0.003237
68,0.00565
69,0.00772
70,0.004665
71,0.003334
72,0.003757
73,0.00616
74,0.00443
75,0.003454
76,0.003609
77,0.003626
78,0.003754
79,0.014725
80,0.04184
81,0.00926
82,0.01385
83,0.01418
84,0.008415
85,0.006252
86,0.006737
87,0.007664
88,0.00968
89,0.0081
90,0.013504
91,0.006462
92,0.005333
93,0.03009
94,0.006298
95,0.00708
96,0.013725
97,0.00849
98,0.010765
99,0.007782
100,0.00776
101,0.009636
102,0.006744
103,0.0124
104,0.01598
105,0.01105
106,0.01239
107,0.01039
108,0.00787
109,0.01037
110,0.01441
111,0.004723
112,0.00767
113,0.006542
114,0.008896
115,0.004383
116,0.010185
117,0.00992
118,0.005596
119,0.00824
120,0.01857
121,0.01525
122,0.01219
123,0.0241
124,0.03067
125,0.01723
126,0.013664
127,0.01808
128,0.02052
129,0.03677
130,0.02078
131,0.04126
132,0.0568
133,0.0328
134,0.0269
135,0.05502
136,0.04724
137,0.03595
138,0.0485
