,0
0,0.00853
1,0.01634
2,0.00436
3,0.002932
4,0.003262
5,0.001705
6,0.001428
7,0.001586
8,0.4731
9,0.00246
10,0.003757
11,0.002068
12,0.00159
13,0.002455
14,0.002716
15,0.00425
16,0.002146
17,0.002169
18,0.001592
19,0.002039
20,0.00218
21,0.001327
22,0.002316
23,0.001385
24,0.001487
25,0.0016365
26,0.004528
27,0.001371
28,0.001465
29,0.001074
30,0.001123
31,0.002392
32,0.002
33,0.001372
34,0.001189
35,0.001039
36,0.8687
37,0.00063
38,0.001363
39,0.001358
40,0.001503
41,0.000888
42,0.00117
43,0.001694
44,0.001014
45,0.001059
46,0.003712
47,0.0005
48,0.000735
49,0.001359
50,0.001424
51,0.000782
52,0.000965
53,0.000825
54,0.001054
55,0.004326
56,0.000826
57,0.001096
58,0.000749
59,0.00109
60,0.004375
61,0.000868
62,0.0007744
63,0.001073
64,0.001886
65,0.000939
66,0.001903
67,0.000904
68,0.001948
69,0.001947
70,0.001057
71,0.000807
72,0.000795
73,0.0009484
74,0.001335
75,0.000861
76,0.0008287
77,0.0008383
78,0.000747
79,0.003262
80,0.00781
81,0.001853
82,0.003323
83,0.002506
84,0.0009747
85,0.0008345
86,0.000966
87,0.001366
88,0.001258
89,0.001771
90,0.002497
91,0.000639
92,0.0008836
93,0.01101
94,0.0009174
95,0.0013895
96,0.001774
97,0.001703
98,0.002058
99,0.0008545
100,0.001084
101,0.0018215
102,0.001411
103,0.00179
104,0.01103
105,0.002373
106,0.00264
107,0.001654
108,0.001331
109,0.00179
110,0.003893
111,0.0006876
112,0.001047
113,0.000995
114,0.001393
115,0.0004997
116,0.001413
117,0.004383
118,0.0008903
119,0.0016985
120,0.0031
121,0.002146
122,0.001457
123,0.003271
124,0.003717
125,0.002157
126,0.002357
127,0.002901
128,0.002539
129,0.002872
130,0.001477
131,0.00198
132,0.003733
133,0.001201
134,0.00192
135,0.002357
136,0.001473
137,0.00165
138,0.00421
139,0.002924
140,0.002367
141,0.002092
142,0.001852
143,0.004707
144,0.001537
145,0.002184
146,0.004547
147,0.001781
148,0.002026
149,0.002823
150,0.003351
151,0.002167
152,0.00184
153,0.001391
154,0.002068
155,0.00197
156,0.00324
157,0.01067
158,0.00523
159,0.004555
160,0.00353
161,0.00493
162,0.006176
163,0.004642
164,0.00982
165,0.01202
166,0.01764
167,0.01564
168,0.002901
169,0.006603
170,0.00994
171,0.00506
172,0.00884
173,0.007767
174,0.01276
175,0.004402
176,0.01633
177,0.01418
178,0.01085
179,0.00804
180,0.01016
181,0.01726
182,0.01854
183,0.02667
184,0.01892
185,0.00544
186,0.00749
187,0.01782
188,0.01197
189,0.007633
190,0.006653
191,0.01903
192,0.011925
193,0.02786
194,0.04944
195,0.0354
196,0.01075
197,0.008965
198,0.0168
199,0.01892
200,0.0853
201,0.05106
