,0
0,0.01044
1,0.01662
2,0.00453
3,0.002666
4,0.00284
5,0.001563
6,0.001268
7,0.001415
8,0.457
9,0.001317
10,0.003319
11,0.00089
12,0.001333
13,0.002611
14,0.002497
15,0.00471
16,0.002377
17,0.001984
18,0.001792
19,0.001936
20,0.002449
21,0.001193
22,0.001844
23,0.001337
24,0.001672
25,0.001494
26,0.00451
27,0.001464
28,0.001401
29,0.001755
30,0.001341
31,0.002087
32,0.001435
33,0.001333
34,0.001393
35,0.000793
36,0.884
37,0.000554
38,0.001317
39,0.001141
40,0.001693
41,0.001091
42,0.001166
43,0.001677
44,0.000948
45,0.000896
46,0.003386
47,0.0004258
48,0.0006332
49,0.001388
50,0.001308
51,0.001
52,0.001289
53,0.001066
54,0.00145
55,0.006264
56,0.001357
57,0.001623
58,0.001081
59,0.00137
60,0.003704
61,0.0007467
62,0.0006657
63,0.0009
64,0.000993
65,0.000718
66,0.000919
67,0.000834
68,0.001876
69,0.00201
70,0.00082
71,0.00071
72,0.001092
73,0.001648
74,0.00229
75,0.001795
76,0.001381
77,0.001471
78,0.001611
79,0.002956
80,0.00759
81,0.001943
82,0.00451
83,0.003239
84,0.001294
85,0.001182
86,0.001216
87,0.00189
88,0.001852
89,0.002089
90,0.003983
91,0.001025
92,0.001054
93,0.01405
94,0.001439
95,0.001965
96,0.001697
97,0.001795
98,0.00286
99,0.001234
100,0.001365
101,0.002592
102,0.004105
103,0.003006
104,0.01064
105,0.004543
106,0.003794
107,0.001609
108,0.001442
109,0.00228
110,0.00428
111,0.000837
112,0.001475
113,0.001597
114,0.002226
115,0.001764
116,0.002077
117,0.00473
118,0.001392
119,0.001555
120,0.002377
121,0.002964
122,0.00242
123,0.00481
124,0.00681
125,0.004456
126,0.003006
127,0.003874
128,0.002155
129,0.004913
130,0.002878
131,0.003555
132,0.01105
133,0.002804
134,0.002947
135,0.00488
136,0.0036
137,0.002544
138,0.005974
139,0.006027
140,0.0035
141,0.002522
142,0.001884
143,0.004658
144,0.002138
145,0.005478
146,0.01651
147,0.003206
148,0.00318
149,0.006504
150,0.0078
151,0.005817
152,0.003513
153,0.002157
154,0.005028
155,0.003603
156,0.004044
157,0.01495
158,0.0098
159,0.0104
160,0.01205
161,0.01776
162,0.02287
163,0.02138
164,0.03165
165,0.02144
166,0.02937
167,0.01898
168,0.006794
169,0.00963
170,0.01412
171,0.01913
172,0.02785
173,0.0387
174,0.03284
