,0
0,0.01226
1,0.02417
2,0.00604
3,0.003595
4,0.004086
5,0.002821
6,0.002121
7,0.002117
8,0.4988
9,0.001982
10,0.004868
11,0.001773
12,0.00222
13,0.003416
14,0.003132
15,0.00681
16,0.003553
17,0.00398
18,0.002796
19,0.002205
20,0.00256
21,0.0015335
22,0.003162
23,0.001585
24,0.002209
25,0.002237
26,0.00722
27,0.002056
28,0.002037
29,0.002256
30,0.001942
31,0.003845
32,0.002003
33,0.001545
34,0.001804
35,0.001342
36,0.8564
37,0.000851
38,0.002254
39,0.001888
40,0.002186
41,0.001298
42,0.0017605
43,0.00268
44,0.001446
45,0.001678
46,0.005566
47,0.0007405
48,0.001081
49,0.0018635
50,0.002516
51,0.001523
52,0.002598
53,0.001888
54,0.002079
55,0.00861
56,0.001856
57,0.002237
58,0.001911
59,0.003006
60,0.00861
61,0.001402
62,0.001115
63,0.001535
64,0.0015955
65,0.001366
66,0.001241
67,0.001703
68,0.003841
69,0.003628
70,0.00153
71,0.001206
72,0.001645
73,0.001849
74,0.001844
75,0.001908
76,0.002028
77,0.001745
78,0.001486
79,0.006058
80,0.01846
81,0.00346
82,0.008865
83,0.005714
84,0.00279
85,0.00243
86,0.00211
87,0.003782
88,0.002869
89,0.003748
90,0.00907
91,0.002748
92,0.00265
93,0.02129
94,0.003391
95,0.004013
96,0.00436
97,0.00423
98,0.006393
99,0.00335
100,0.003218
101,0.00586
102,0.00938
103,0.005524
104,0.02094
105,0.010445
106,0.007904
107,0.00401
108,0.003542
109,0.00503
110,0.00933
111,0.002258
112,0.003117
113,0.002953
114,0.005714
115,0.003403
116,0.00476
117,0.008026
118,0.003803
119,0.0047
120,0.00781
121,0.01037
122,0.006958
123,0.0159
124,0.03656
125,0.01665
126,0.0089
127,0.01129
128,0.007137
129,0.0205
130,0.0122
131,0.01352
132,0.04282
133,0.02437
134,0.01287
135,0.02228
136,0.0345
137,0.01079
138,0.013885
139,0.02574
140,0.01959
141,0.01526
142,0.0109
143,0.0209
144,0.02
145,0.03906
146,0.05106
