,0
0,0.01917
1,0.02188
2,0.005753
3,0.003904
4,0.00435
5,0.001842
6,0.001617
7,0.00142
8,0.491
9,0.001986
10,0.004524
11,0.001122
12,0.001797
13,0.002796
14,0.002926
15,0.005516
16,0.002739
17,0.002304
18,0.001528
19,0.00296
20,0.003208
21,0.001695
22,0.003538
23,0.002228
24,0.002817
25,0.001625
26,0.00558
27,0.003336
28,0.00189
29,0.003113
30,0.001333
31,0.003511
32,0.001976
33,0.001876
34,0.001963
35,0.001433
36,0.864
37,0.001038
38,0.00516
39,0.002298
40,0.002172
41,0.001033
42,0.002203
43,0.003263
44,0.001405
45,0.00234
46,0.00614
47,0.000745
48,0.000863
49,0.002275
50,0.001943
51,0.0021
52,0.001608
53,0.00181
54,0.003435
55,0.00702
56,0.002007
57,0.003084
58,0.001233
59,0.001937
60,0.01913
61,0.001649
62,0.0009184
63,0.00235
64,0.001275
65,0.001309
66,0.001231
67,0.001791
68,0.003483
69,0.004047
70,0.001434
71,0.0009165
72,0.001534
73,0.00419
74,0.00355
75,0.002228
76,0.002317
77,0.003105
78,0.001398
79,0.00666
80,0.01837
81,0.00311
82,0.00556
83,0.00518
84,0.001697
85,0.001479
86,0.002302
87,0.002747
88,0.003746
89,0.00345
90,0.005035
91,0.001678
92,0.002571
93,0.01949
94,0.00231
95,0.002232
96,0.004025
97,0.003635
98,0.004536
99,0.001801
100,0.003813
101,0.004898
102,0.003366
103,0.005016
104,0.00699
105,0.006508
106,0.003826
107,0.004013
108,0.00477
109,0.003864
110,0.005947
111,0.001249
112,0.003107
113,0.003088
114,0.00394
115,0.001516
116,0.003637
117,0.003633
118,0.002052
119,0.002798
120,0.008514
121,0.005634
122,0.003336
123,0.01155
124,0.01337
125,0.0066
126,0.00801
127,0.006268
128,0.006287
129,0.0126
130,0.004402
131,0.00998
132,0.02696
133,0.005775
134,0.01075
135,0.02309
136,0.01128
137,0.01
138,0.0135
139,0.02812
140,0.00884
141,0.01136
142,0.01026
143,0.0181
144,0.01002
145,0.02611
146,0.05377
147,0.03333
148,0.0273
