,0
0,0.01877
1,0.02951
2,0.007084
3,0.004158
4,0.006306
5,0.003162
6,0.003567
7,0.002861
8,0.5044
9,0.00427
10,0.007965
11,0.001634
12,0.003834
13,0.0045
14,0.003696
15,0.006054
16,0.004322
17,0.003918
18,0.00405
19,0.00428
20,0.00512
21,0.002745
22,0.004265
23,0.003046
24,0.00284
25,0.003489
26,0.00583
27,0.00419
28,0.001593
29,0.00241
30,0.00316
31,0.00842
32,0.00499
33,0.002956
34,0.004475
35,0.002735
36,0.846
37,0.002478
38,0.00468
39,0.004253
40,0.003363
41,0.002571
42,0.003027
43,0.004658
44,0.002237
45,0.002375
46,0.00931
47,0.001368
48,0.00181
49,0.00476
50,0.003727
51,0.00279
52,0.002535
53,0.002396
54,0.002945
55,0.00971
56,0.003126
57,0.004547
58,0.002722
59,0.004692
60,0.0086
61,0.001859
62,0.001755
63,0.003075
64,0.002531
65,0.002434
66,0.002394
67,0.002981
68,0.005302
69,0.006157
70,0.002092
71,0.001936
72,0.003065
73,0.006214
74,0.003944
75,0.003246
76,0.002857
77,0.002617
78,0.002518
79,0.01622
80,0.03055
81,0.00983
82,0.01159
83,0.008644
84,0.005455
85,0.005264
86,0.00756
87,0.01262
88,0.01426
89,0.008934
90,0.01178
91,0.007458
92,0.005207
93,0.03583
94,0.00612
95,0.009056
96,0.01735
97,0.01578
98,0.0149
99,0.011696
100,0.01903
101,0.02406
102,0.01787
103,0.0332
104,0.07635
105,0.02797
106,0.0285
107,0.02968
108,0.03012
109,0.03717
110,0.03078
111,0.02129
112,0.0451
113,0.03763
114,0.0616
115,0.02574
