,0
0,0.014465
1,0.02109
2,0.00494
3,0.002792
4,0.003489
5,0.002197
6,0.001966
7,0.001672
8,0.4734
9,0.00152
10,0.003862
11,0.001064
12,0.002106
13,0.00394
14,0.003101
15,0.004772
16,0.00239
17,0.002537
18,0.00246
19,0.002787
20,0.002556
21,0.001329
22,0.002487
23,0.001469
24,0.001736
25,0.001595
26,0.00439
27,0.001683
28,0.001349
29,0.001686
30,0.002026
31,0.0036
32,0.002148
33,0.001843
34,0.001781
35,0.001237
36,0.8735
37,0.00086
38,0.001799
39,0.001645
40,0.002083
41,0.001791
42,0.001752
43,0.002205
44,0.0015955
45,0.001416
46,0.00393
47,0.000893
48,0.001286
49,0.002325
50,0.001895
51,0.0014515
52,0.00264
53,0.001588
54,0.002028
55,0.007225
56,0.001755
57,0.001905
58,0.001894
59,0.001982
60,0.003635
61,0.001231
62,0.001244
63,0.001576
64,0.001636
65,0.001099
66,0.00223
67,0.0016365
68,0.00233
69,0.0022
70,0.001704
71,0.001558
72,0.002079
73,0.00261
74,0.003956
75,0.002546
76,0.001716
77,0.002296
78,0.00322
79,0.005295
80,0.01163
81,0.003164
82,0.005157
83,0.003778
84,0.00345
85,0.003065
86,0.00217
87,0.003447
88,0.002726
89,0.002872
90,0.004204
91,0.001685
92,0.001409
93,0.01743
94,0.002102
95,0.003191
96,0.003067
97,0.003202
98,0.003353
99,0.002613
100,0.002264
101,0.003237
102,0.003445
103,0.004417
104,0.0229
105,0.003899
106,0.004913
107,0.002768
108,0.002419
109,0.002567
110,0.004925
111,0.001322
112,0.0013895
113,0.001576
114,0.002117
115,0.001189
116,0.00267
117,0.00811
118,0.001336
119,0.002413
120,0.004173
121,0.002384
122,0.002445
123,0.006187
124,0.006203
125,0.003485
126,0.002403
127,0.004345
128,0.002918
129,0.003422
130,0.001595
131,0.003393
132,0.005604
133,0.001633
134,0.001984
135,0.002655
136,0.002192
137,0.001749
138,0.004654
139,0.00377
140,0.004143
141,0.002886
142,0.002426
143,0.006744
144,0.002026
145,0.00471
146,0.00899
147,0.002071
148,0.002335
149,0.004795
150,0.00501
151,0.00416
152,0.002337
153,0.001987
154,0.003944
155,0.004086
156,0.006535
157,0.02242
158,0.01315
159,0.01069
160,0.01281
161,0.0231
162,0.02115
163,0.01405
164,0.03003
165,0.02469
166,0.02469
167,0.01294
168,0.007595
169,0.01674
170,0.01804
171,0.02545
172,0.04022
173,0.04526
