,0
0,0.04883
1,0.04037
2,0.00824
3,0.008
4,0.00821
5,0.004814
6,0.00597
7,0.004856
8,0.506
9,0.003725
10,0.00756
11,0.0042
12,0.00803
13,0.007545
14,0.004993
15,0.01062
16,0.00673
17,0.007133
18,0.00751
19,0.007797
20,0.00993
21,0.006275
22,0.00832
23,0.0097
24,0.007595
25,0.005215
26,0.01085
27,0.013596
28,0.004208
29,0.005672
30,0.006752
31,0.013
32,0.006344
33,0.00612
34,0.00969
35,0.00837
36,0.8535
37,0.00582
38,0.01093
39,0.008606
40,0.005295
41,0.00679
42,0.006256
43,0.009026
44,0.007385
45,0.005753
46,0.01329
47,0.00466
48,0.006226
49,0.009445
50,0.005505
51,0.007145
52,0.00959
53,0.01009
54,0.00899
55,0.01756
56,0.01008
57,0.012955
58,0.009514
59,0.008484
60,0.01411
61,0.00488
62,0.005165
63,0.006714
64,0.00445
65,0.00372
66,0.00638
67,0.00824
68,0.00838
69,0.009514
70,0.006836
71,0.006763
72,0.01605
73,0.0289
74,0.0563
75,0.05356
