,0
0,0.01508
1,0.02869
2,0.00806
3,0.00566
4,0.00633
5,0.003628
6,0.003496
7,0.003902
8,0.498
9,0.003393
10,0.00643
11,0.002043
12,0.003902
13,0.0083
14,0.006413
15,0.01092
16,0.00799
17,0.01093
18,0.006344
19,0.00433
20,0.00422
21,0.00192
22,0.003283
23,0.002317
24,0.00536
25,0.00433
26,0.00787
27,0.003437
28,0.004505
29,0.003439
30,0.003788
31,0.007515
32,0.00526
33,0.003353
34,0.003698
35,0.001856
36,0.862
37,0.001474
38,0.002998
39,0.003284
40,0.004906
41,0.002335
42,0.003122
43,0.006695
44,0.003305
45,0.00228
46,0.00837
47,0.001539
48,0.001516
49,0.003527
50,0.003277
51,0.003271
52,0.006897
53,0.003305
54,0.00442
55,0.00916
56,0.004253
57,0.004364
58,0.004353
59,0.006622
60,0.008316
61,0.004707
62,0.00251
63,0.003056
64,0.002604
65,0.001715
66,0.002909
67,0.003225
68,0.00459
69,0.004173
70,0.004616
71,0.002789
72,0.003077
73,0.003574
74,0.004208
75,0.003605
76,0.002928
77,0.004215
78,0.003803
79,0.01275
80,0.02722
81,0.01247
82,0.01732
83,0.0133
84,0.01365
85,0.01351
86,0.0147
87,0.05292
88,0.03317
89,0.02803
