,0
0,0.02637
1,0.03058
2,0.00876
3,0.005093
4,0.00687
5,0.005383
6,0.005474
7,0.003536
8,0.5205
9,0.004166
10,0.009544
11,0.00518
12,0.006638
13,0.00844
14,0.005123
15,0.00831
16,0.005745
17,0.008354
18,0.01208
19,0.007195
20,0.005905
21,0.003195
22,0.0052
23,0.003696
24,0.004524
25,0.005928
26,0.010605
27,0.00464
28,0.003895
29,0.003847
30,0.01077
31,0.02034
32,0.007545
33,0.00455
34,0.003248
35,0.003206
36,0.8174
37,0.002266
38,0.003841
39,0.004963
40,0.00458
41,0.0061
42,0.005024
43,0.004597
44,0.006134
45,0.004116
46,0.011116
47,0.004223
48,0.008194
49,0.00816
50,0.005157
51,0.003967
52,0.005188
53,0.004135
54,0.003836
55,0.01215
56,0.003826
57,0.004864
58,0.00702
59,0.00884
60,0.011795
61,0.003933
62,0.003885
63,0.00628
64,0.00426
65,0.003613
66,0.00591
67,0.003687
68,0.005493
69,0.007244
70,0.00576
71,0.004578
72,0.007362
73,0.00762
74,0.005054
75,0.002707
76,0.003456
77,0.002953
78,0.007793
79,0.04163
80,0.04788
81,0.014015
82,0.01502
83,0.01084
84,0.009026
85,0.01186
86,0.01067
87,0.01259
88,0.01215
89,0.01174
90,0.01301
91,0.005745
92,0.00728
93,0.0356
94,0.009796
95,0.03152
96,0.073
97,0.0247
98,0.01576
99,0.0217
100,0.02701
101,0.02325
102,0.01714
103,0.02586
104,0.04163
105,0.02696
106,0.0903
107,0.0782
108,0.0571
109,0.03885
110,0.02646
111,0.02992
112,0.04575
113,0.03375
114,0.03162
115,0.02007
116,0.04883
117,0.0495
118,0.0435
119,0.06903
