,0
0,0.02148
1,0.0344
2,0.007336
3,0.005123
4,0.007378
5,0.005142
6,0.0034
7,0.003008
8,0.4844
9,0.003876
10,0.00529
11,0.002537
12,0.003565
13,0.0076
14,0.005234
15,0.00718
16,0.00452
17,0.005882
18,0.005333
19,0.00431
20,0.00488
21,0.0022
22,0.004642
23,0.002554
24,0.004112
25,0.003477
26,0.006523
27,0.002943
28,0.002956
29,0.002552
30,0.00345
31,0.00782
32,0.00673
33,0.00412
34,0.00409
35,0.002077
36,0.866
37,0.002037
38,0.003416
39,0.003027
40,0.003998
41,0.002422
42,0.003084
43,0.004375
44,0.002373
45,0.002415
46,0.006092
47,0.001173
48,0.001749
49,0.00399
50,0.004482
51,0.003414
52,0.005127
53,0.00266
54,0.002663
55,0.01012
56,0.00206
57,0.00294
58,0.002611
59,0.003023
60,0.00685
61,0.001486
62,0.001337
63,0.002293
64,0.001494
65,0.001976
66,0.001711
67,0.001859
68,0.003445
69,0.003895
70,0.001661
71,0.001393
72,0.002502
73,0.003662
74,0.003765
75,0.002176
76,0.002203
77,0.001724
78,0.002249
79,0.01156
80,0.03534
81,0.00856
82,0.01108
83,0.00822
84,0.00424
85,0.00424
86,0.005672
87,0.00729
88,0.007046
89,0.006554
90,0.012054
91,0.003319
92,0.00259
93,0.02666
94,0.00322
95,0.007603
96,0.010025
97,0.009315
98,0.01003
99,0.005608
100,0.00886
101,0.01198
102,0.01087
103,0.012634
104,0.03476
105,0.011925
106,0.01289
107,0.009674
108,0.00793
109,0.00986
110,0.01198
111,0.003323
112,0.00608
113,0.005398
114,0.00901
115,0.002975
116,0.008
117,0.01531
118,0.004738
119,0.00705
120,0.015564
121,0.01348
122,0.01232
123,0.02953
124,0.03506
125,0.01287
126,0.00872
127,0.02122
128,0.01685
129,0.02722
130,0.0397
131,0.03094
