,0
0,0.02052
1,0.03119
2,0.007507
3,0.00452
4,0.006027
5,0.004093
6,0.003448
7,0.002937
8,0.515
9,0.002592
10,0.006695
11,0.002398
12,0.00379
13,0.005386
14,0.00436
15,0.007168
16,0.00446
17,0.005547
18,0.004944
19,0.003586
20,0.003584
21,0.002167
22,0.00466
23,0.00234
24,0.003534
25,0.004704
26,0.01126
27,0.002993
28,0.00637
29,0.00621
30,0.003275
31,0.005722
32,0.002941
33,0.002302
34,0.002361
35,0.002275
36,0.8325
37,0.001299
38,0.003386
39,0.003147
40,0.003456
41,0.002401
42,0.002892
43,0.003855
44,0.002756
45,0.003105
46,0.00824
47,0.001649
48,0.00212
49,0.003578
50,0.003836
51,0.002686
52,0.00494
53,0.003185
54,0.004032
55,0.01301
56,0.003452
57,0.004578
58,0.00392
59,0.00591
60,0.013466
61,0.002932
62,0.002628
63,0.00312
64,0.002642
65,0.002096
66,0.003208
67,0.003744
68,0.005863
69,0.005104
70,0.00363
71,0.003069
72,0.00448
73,0.003618
74,0.003017
75,0.002493
76,0.00314
77,0.002768
78,0.003244
79,0.00954
80,0.0297
81,0.005085
82,0.008705
83,0.006813
84,0.00427
85,0.0044
86,0.003532
87,0.005844
88,0.00457
89,0.005466
90,0.00987
91,0.00358
92,0.003695
93,0.02956
94,0.00522
95,0.00777
96,0.00668
97,0.00534
98,0.00731
99,0.005028
100,0.005302
101,0.00881
102,0.008675
103,0.00977
104,0.02718
105,0.0175
106,0.01455
107,0.00868
108,0.00564
109,0.006344
110,0.01109
111,0.003468
112,0.00466
113,0.00486
114,0.00779
115,0.003586
116,0.007366
117,0.01036
118,0.00485
119,0.00829
120,0.01195
121,0.01077
122,0.00782
123,0.01791
124,0.0322
125,0.0138
126,0.011055
127,0.01743
128,0.01036
129,0.01918
130,0.00987
131,0.014206
132,0.053
133,0.01642
134,0.011795
135,0.02008
136,0.04462
137,0.01278
138,0.01451
139,0.02928
140,0.0245
141,0.02736
142,0.014725
143,0.02875
144,0.0206
145,0.0392
146,0.1034
147,0.03473
148,0.0375
149,0.0729
