,0
0,0.01678
1,0.0182
2,0.00883
3,0.00508
4,0.006107
5,0.002563
6,0.002129
7,0.001501
8,0.463
9,0.001555
10,0.00395
11,0.001308
12,0.00201
13,0.00243
14,0.002699
15,0.004803
16,0.002483
17,0.002914
18,0.001471
19,0.002365
20,0.001896
21,0.0009317
22,0.002022
23,0.001076
24,0.001057
25,0.001183
26,0.003428
27,0.003235
28,0.001718
29,0.001395
30,0.000808
31,0.002398
32,0.001779
33,0.001322
34,0.0008893
35,0.0008063
36,0.8823
37,0.000609
38,0.000985
39,0.001033
40,0.000967
41,0.0005155
42,0.001391
43,0.001674
44,0.002102
45,0.001293
46,0.0036
47,0.000509
48,0.0004542
49,0.001634
50,0.00121
51,0.0011635
52,0.001384
53,0.001114
54,0.001315
55,0.0043
56,0.00115
57,0.002031
58,0.0006595
59,0.001276
60,0.005234
61,0.001656
62,0.000917
63,0.001308
64,0.00104
65,0.0009727
66,0.0006995
67,0.0009494
68,0.002117
69,0.00294
70,0.002813
71,0.0009103
72,0.0007086
73,0.001674
74,0.001265
75,0.001097
76,0.001114
77,0.001024
78,0.000553
79,0.003378
80,0.01267
81,0.003876
82,0.0087
83,0.009094
84,0.00362
85,0.001701
86,0.001682
87,0.0016985
88,0.002396
89,0.002283
90,0.00488
91,0.001974
92,0.001746
93,0.014336
94,0.00144
95,0.001272
96,0.002268
97,0.003199
98,0.00483
99,0.00401
100,0.00245
101,0.002773
102,0.001487
103,0.004025
104,0.00485
105,0.003233
106,0.002474
107,0.001925
108,0.002113
109,0.00353
110,0.00578
111,0.001389
112,0.001906
113,0.002249
114,0.001621
115,0.000622
116,0.00188
117,0.00194
118,0.000971
119,0.001061
120,0.002642
121,0.002682
122,0.002842
123,0.00451
124,0.005867
125,0.002663
126,0.003098
127,0.002405
128,0.00337
129,0.00691
130,0.002028
131,0.004967
132,0.011406
133,0.002634
134,0.003597
135,0.00436
136,0.00332
137,0.003254
138,0.00594
139,0.006836
140,0.003008
141,0.003416
142,0.00286
143,0.006084
144,0.002449
145,0.006996
146,0.01241
147,0.003235
148,0.003687
149,0.006935
150,0.007965
151,0.005047
152,0.00388
153,0.00352
154,0.004826
155,0.002798
156,0.00788
157,0.03363
158,0.0454
159,0.04028
