,0
0,0.0411
1,0.0399
2,0.01408
3,0.012924
4,0.01761
5,0.01162
6,0.01224
7,0.008804
8,0.5083
9,0.007267
10,0.01452
11,0.007366
12,0.01208
13,0.00989
14,0.00949
15,0.012955
16,0.0105
17,0.012245
18,0.0116
19,0.00913
20,0.007416
21,0.004852
22,0.011444
23,0.00637
24,0.00662
25,0.00829
26,0.01351
27,0.014084
28,0.00908
29,0.006813
30,0.008675
31,0.02757
32,0.00905
33,0.007107
34,0.00669
35,0.00525
36,0.8335
37,0.005512
38,0.00834
39,0.00803
40,0.006844
41,0.007057
42,0.01095
43,0.00865
44,0.00702
45,0.007042
46,0.01528
47,0.005135
48,0.00651
49,0.008606
50,0.00855
51,0.00816
52,0.005672
53,0.004837
54,0.005703
55,0.01384
56,0.00553
57,0.00991
58,0.008896
59,0.00887
60,0.02914
61,0.00886
62,0.007538
63,0.01243
64,0.0065
65,0.00738
66,0.00786
67,0.00975
68,0.01043
69,0.01271
70,0.00973
71,0.00895
72,0.0097
73,0.01127
74,0.00847
75,0.006836
76,0.006836
77,0.007233
78,0.01004
79,0.0281
80,0.05798
81,0.0237
82,0.02838
83,0.02454
84,0.02362
85,0.02524
86,0.02438
87,0.03464
88,0.0356
89,0.03357
90,0.08264
91,0.0766
92,0.0517
93,0.08936
