,0
0,0.0793
1,0.067
2,0.0142
3,0.01302
4,0.01503
5,0.010544
6,0.01028
7,0.00823
8,0.507
9,0.005516
10,0.00992
11,0.005535
12,0.01416
13,0.01709
14,0.01218
15,0.02095
16,0.01211
17,0.01982
18,0.0132
19,0.01023
20,0.00756
21,0.003307
22,0.00995
23,0.004353
24,0.007076
25,0.00613
26,0.0087
27,0.00415
28,0.00745
29,0.006676
30,0.01307
31,0.06555
32,0.01852
33,0.00966
34,0.007095
35,0.004093
36,0.8433
37,0.003632
38,0.006073
39,0.006973
40,0.00923
41,0.00931
42,0.00869
43,0.011154
44,0.01026
45,0.007526
46,0.01723
47,0.00849
48,0.01281
49,0.01628
50,0.01301
51,0.01327
52,0.01945
53,0.006912
54,0.00813
55,0.01336
56,0.0071
57,0.00978
58,0.01698
59,0.01082
60,0.014145
61,0.007526
62,0.00883
63,0.006973
64,0.005962
65,0.007965
66,0.00866
67,0.0048
68,0.00791
69,0.00755
70,0.009674
71,0.00707
72,0.014366
73,0.01257
74,0.01272
75,0.008804
76,0.00646
77,0.01044
78,0.02484
79,0.0867
