,0
0,0.01554
1,0.03238
2,0.008934
3,0.006123
4,0.008064
5,0.003918
6,0.003553
7,0.003336
8,0.501
9,0.002934
10,0.006947
11,0.00212
12,0.004158
13,0.006058
14,0.00515
15,0.00835
16,0.00637
17,0.00797
18,0.005783
19,0.004723
20,0.00468
21,0.002401
22,0.00455
23,0.002897
24,0.004974
25,0.00444
26,0.010345
27,0.00453
28,0.00602
29,0.004257
30,0.003456
31,0.00631
32,0.004143
33,0.002924
34,0.002382
35,0.002337
36,0.858
37,0.001395
38,0.003063
39,0.003044
40,0.003637
41,0.002949
42,0.002958
43,0.003319
44,0.003767
45,0.00252
46,0.007435
47,0.001766
48,0.002132
49,0.004063
50,0.003689
51,0.002844
52,0.004906
53,0.00392
54,0.004025
55,0.01141
56,0.004417
57,0.00526
58,0.004555
59,0.006187
60,0.00988
61,0.00527
62,0.003113
63,0.003286
64,0.002272
65,0.002056
66,0.002298
67,0.003342
68,0.004646
69,0.00546
70,0.005566
71,0.002947
72,0.004074
73,0.00424
74,0.00399
75,0.0027
76,0.002983
77,0.002916
78,0.004017
79,0.011086
80,0.02496
81,0.007687
82,0.01188
83,0.009285
84,0.00608
85,0.005814
86,0.005604
87,0.007416
88,0.00918
89,0.008064
90,0.012215
91,0.00617
92,0.006054
93,0.02834
94,0.00772
95,0.01036
96,0.01199
97,0.013596
98,0.01321
99,0.01498
100,0.01441
101,0.01978
102,0.02109
103,0.0319
104,0.064
