,0
0,0.0126
1,0.02782
2,0.007145
3,0.004883
4,0.00565
5,0.003065
6,0.00249
7,0.002453
8,0.4912
9,0.003016
10,0.00527
11,0.001661
12,0.002674
13,0.00461
14,0.004074
15,0.00809
16,0.004707
17,0.005054
18,0.003582
19,0.002821
20,0.003422
21,0.00169
22,0.003393
23,0.00198
24,0.002256
25,0.002428
26,0.00474
27,0.002466
28,0.001759
29,0.001612
30,0.002068
31,0.005398
32,0.003265
33,0.002478
34,0.002247
35,0.001482
36,0.863
37,0.001128
38,0.002752
39,0.002357
40,0.002644
41,0.001417
42,0.00216
43,0.00299
44,0.001607
45,0.001685
46,0.006264
47,0.000818
48,0.00108
49,0.002628
50,0.003128
51,0.002151
52,0.002218
53,0.001899
54,0.002146
55,0.00772
56,0.001766
57,0.002394
58,0.001672
59,0.002333
60,0.006176
61,0.00153
62,0.001122
63,0.001406
64,0.0016
65,0.001602
66,0.001345
67,0.001305
68,0.003872
69,0.004013
70,0.001597
71,0.001144
72,0.001547
73,0.002453
74,0.002504
75,0.002
76,0.002138
77,0.001926
78,0.001493
79,0.00853
80,0.0232
81,0.00937
82,0.01994
83,0.01073
84,0.00509
85,0.0044
86,0.003786
87,0.005108
88,0.005775
89,0.006233
90,0.01137
91,0.003246
92,0.002739
93,0.0238
94,0.00404
95,0.005436
96,0.00796
97,0.011406
98,0.01121
99,0.00962
100,0.0059
101,0.010605
102,0.01121
103,0.01241
104,0.02863
105,0.01381
106,0.011894
107,0.00705
108,0.0073
109,0.015175
110,0.01464
111,0.007023
112,0.007263
113,0.006138
114,0.01066
115,0.004974
116,0.009766
117,0.012436
118,0.006714
119,0.00582
120,0.01479
121,0.02371
122,0.01566
123,0.02802
124,0.05423
125,0.01564
126,0.01206
127,0.02364
128,0.02138
129,0.03464
