,0
0,0.014725
1,0.02333
2,0.00962
3,0.00504
4,0.005806
5,0.00419
6,0.002806
7,0.002333
8,0.483
9,0.002056
10,0.00514
11,0.001694
12,0.002958
13,0.0051
14,0.003862
15,0.00736
16,0.003914
17,0.005074
18,0.004818
19,0.003233
20,0.002565
21,0.001766
22,0.00232
23,0.001665
24,0.001767
25,0.002735
26,0.005543
27,0.002989
28,0.002043
29,0.001767
30,0.002254
31,0.002956
32,0.00275
33,0.003197
34,0.0014925
35,0.0014515
36,0.867
37,0.0009375
38,0.001467
39,0.001686
40,0.001628
41,0.001158
42,0.001815
43,0.002048
44,0.00172
45,0.0014925
46,0.005054
47,0.0006676
48,0.000993
49,0.002584
50,0.002256
51,0.002626
52,0.00221
53,0.002783
54,0.002329
55,0.00812
56,0.001651
57,0.003244
58,0.001879
59,0.00328
60,0.00935
61,0.002474
62,0.001626
63,0.001506
64,0.00147
65,0.001177
66,0.001368
67,0.001057
68,0.002657
69,0.002848
70,0.002508
71,0.001338
72,0.001636
73,0.002792
74,0.00312
75,0.001488
76,0.001618
77,0.001373
78,0.001241
79,0.00442
80,0.01162
81,0.0058
82,0.012535
83,0.01159
84,0.00587
85,0.00658
86,0.00277
87,0.005543
88,0.003326
89,0.003498
90,0.00838
91,0.002733
92,0.00289
93,0.02016
94,0.002306
95,0.00316
96,0.003544
97,0.005417
98,0.007378
99,0.00758
100,0.00433
101,0.0046
102,0.00325
103,0.0055
104,0.00926
105,0.00496
106,0.0068
107,0.003149
108,0.003016
109,0.00459
110,0.01019
111,0.002758
112,0.003487
113,0.003534
114,0.002785
115,0.001024
116,0.00277
117,0.002735
118,0.001218
119,0.002039
120,0.003784
121,0.004337
122,0.006535
123,0.010185
124,0.00796
125,0.004253
126,0.003164
127,0.006668
128,0.003893
129,0.00983
130,0.004684
131,0.00575
132,0.015305
133,0.001859
134,0.002598
135,0.00404
136,0.00422
137,0.00297
138,0.006805
139,0.01624
140,0.00794
141,0.003012
142,0.002483
143,0.006042
144,0.002842
145,0.005836
146,0.01205
147,0.002142
148,0.002895
149,0.004677
150,0.00477
151,0.00385
152,0.002989
153,0.002913
154,0.004597
155,0.004173
156,0.008194
157,0.04663
158,0.0666
159,0.04022
160,0.04138
