,0
0,0.0162
1,0.02309
2,0.005993
3,0.003834
4,0.003975
5,0.002695
6,0.00221
7,0.001933
8,0.4763
9,0.002028
10,0.00463
11,0.001541
12,0.002182
13,0.002796
14,0.002802
15,0.005466
16,0.003237
17,0.00338
18,0.002684
19,0.00279
20,0.003565
21,0.001847
22,0.003084
23,0.002283
24,0.002966
25,0.003366
26,0.009285
27,0.003187
28,0.003345
29,0.004227
30,0.002182
31,0.00408
32,0.002022
33,0.001505
34,0.00197
35,0.001339
36,0.87
37,0.0008965
38,0.002954
39,0.002296
40,0.00226
41,0.001399
42,0.002192
43,0.003332
44,0.002312
45,0.001959
46,0.006836
47,0.001064
48,0.001335
49,0.002552
50,0.002552
51,0.0019045
52,0.00235
53,0.002144
54,0.002657
55,0.00942
56,0.002958
57,0.004456
58,0.002481
59,0.004105
60,0.010574
61,0.003023
62,0.001473
63,0.00222
64,0.001643
65,0.001232
66,0.001335
67,0.002462
68,0.004112
69,0.00483
70,0.002853
71,0.001551
72,0.002417
73,0.003086
74,0.00247
75,0.002325
76,0.002565
77,0.00223
78,0.001927
79,0.00663
80,0.02464
81,0.002993
82,0.00768
83,0.00599
84,0.00274
85,0.00243
86,0.002073
87,0.003576
88,0.0031
89,0.003279
90,0.00722
91,0.00267
92,0.003067
93,0.02379
94,0.003567
95,0.00403
96,0.004723
97,0.003298
98,0.00639
99,0.002909
100,0.003271
101,0.004932
102,0.005417
103,0.00563
104,0.01082
105,0.009315
106,0.00854
107,0.004894
108,0.00361
109,0.004074
110,0.00916
111,0.001918
112,0.002613
113,0.002697
114,0.00505
115,0.002615
116,0.004707
117,0.005592
118,0.003527
119,0.00475
120,0.008965
121,0.0061
122,0.005276
123,0.010506
124,0.01668
125,0.01182
126,0.00892
127,0.010994
128,0.00837
129,0.01204
130,0.005577
131,0.0095
132,0.02673
133,0.00882
134,0.01043
135,0.01542
136,0.019
137,0.01333
138,0.01533
139,0.03123
140,0.01377
141,0.012985
142,0.00964
143,0.0185
144,0.00963
145,0.02013
146,0.04144
147,0.01409
148,0.02045
149,0.04434
150,0.05496
