,0
0,0.01493
1,0.02466
2,0.006344
3,0.00426
4,0.00561
5,0.003033
6,0.00314
7,0.002853
8,0.4897
9,0.002697
10,0.005196
11,0.002039
12,0.003403
13,0.006275
14,0.005173
15,0.00723
16,0.00575
17,0.00848
18,0.00568
19,0.00467
20,0.003557
21,0.001627
22,0.00293
23,0.002104
24,0.00409
25,0.003664
26,0.005394
27,0.00229
28,0.00361
29,0.002949
30,0.003698
31,0.007694
32,0.0046
33,0.003138
34,0.002035
35,0.001326
36,0.867
37,0.001211
38,0.00249
39,0.002472
40,0.0043
41,0.002352
42,0.003197
43,0.003704
44,0.003359
45,0.002256
46,0.00691
47,0.001408
48,0.001352
49,0.003168
50,0.002766
51,0.002645
52,0.003683
53,0.001924
54,0.002699
55,0.00708
56,0.002663
57,0.003197
58,0.002806
59,0.00408
60,0.006508
61,0.003208
62,0.0022
63,0.00243
64,0.001773
65,0.001592
66,0.00237
67,0.00256
68,0.003496
69,0.003809
70,0.003769
71,0.00221
72,0.002312
73,0.003237
74,0.003254
75,0.002449
76,0.00211
77,0.002737
78,0.002323
79,0.012985
80,0.02989
81,0.01069
82,0.0161
83,0.01144
84,0.01117
85,0.01045
86,0.006317
87,0.0091
88,0.00843
89,0.00891
90,0.01616
91,0.009384
92,0.00533
93,0.02649
94,0.012474
95,0.01778
96,0.03998
97,0.0416
