,0
0,0.01682
1,0.02907
2,0.00737
3,0.004715
4,0.006523
5,0.004032
6,0.003813
7,0.00354
8,0.5215
9,0.003292
10,0.006912
11,0.002455
12,0.004494
13,0.00908
14,0.00586
15,0.00691
16,0.004597
17,0.00632
18,0.00633
19,0.005657
20,0.005356
21,0.002607
22,0.003548
23,0.00299
24,0.00552
25,0.004604
26,0.00782
27,0.003487
28,0.003384
29,0.003733
30,0.00559
31,0.00835
32,0.00764
33,0.00647
34,0.00987
35,0.002245
36,0.8467
37,0.002335
38,0.003643
39,0.00456
40,0.006805
41,0.00416
42,0.003895
43,0.004402
44,0.003468
45,0.003069
46,0.006584
47,0.002022
48,0.002642
49,0.006
50,0.00413
51,0.00495
52,0.005276
53,0.004757
54,0.005154
55,0.00728
56,0.003782
57,0.00363
58,0.005013
59,0.00565
60,0.00711
61,0.002554
62,0.00242
63,0.003407
64,0.00332
65,0.001749
66,0.00509
67,0.003218
68,0.003262
69,0.00333
70,0.002872
71,0.002438
72,0.004173
73,0.004818
74,0.006824
75,0.004322
76,0.003195
77,0.00444
78,0.004913
79,0.01469
80,0.02713
81,0.01721
82,0.01329
83,0.01056
84,0.02165
85,0.0492
86,0.05316
