,0
0,0.01674
1,0.02568
2,0.00809
3,0.00418
4,0.004734
5,0.003143
6,0.002369
7,0.00236
8,0.4844
9,0.002022
10,0.00506
11,0.0013275
12,0.002354
13,0.004173
14,0.00343
15,0.005093
16,0.002722
17,0.003147
18,0.002726
19,0.003784
20,0.00418
21,0.001705
22,0.002356
23,0.001702
24,0.002735
25,0.002068
26,0.007336
27,0.002287
28,0.001678
29,0.002104
30,0.003756
31,0.004147
32,0.003
33,0.002512
34,0.002293
35,0.001502
36,0.8696
37,0.001541
38,0.001875
39,0.001853
40,0.002369
41,0.002048
42,0.00276
43,0.003643
44,0.0037
45,0.001888
46,0.00496
47,0.001217
48,0.002106
49,0.002838
50,0.002016
51,0.001868
52,0.002792
53,0.002245
54,0.002483
55,0.01003
56,0.002361
57,0.002903
58,0.001951
59,0.00287
60,0.005066
61,0.001813
62,0.00163
63,0.001803
64,0.001889
65,0.001221
66,0.00242
67,0.0016165
68,0.002811
69,0.002869
70,0.002403
71,0.00181
72,0.00196
73,0.003067
74,0.00598
75,0.00299
76,0.002102
77,0.002888
78,0.002998
79,0.005314
80,0.01162
81,0.00483
82,0.006638
83,0.005714
84,0.00438
85,0.00378
86,0.002638
87,0.003704
88,0.00332
89,0.003147
90,0.005066
91,0.002014
92,0.001888
93,0.01918
94,0.002464
95,0.003086
96,0.003317
97,0.004486
98,0.00484
99,0.003593
100,0.002604
101,0.003641
102,0.003767
103,0.006947
104,0.0208
105,0.004673
106,0.005882
107,0.002949
108,0.002491
109,0.003227
110,0.00681
111,0.001545
112,0.001504
113,0.001884
114,0.002117
115,0.001429
116,0.002546
117,0.005966
118,0.001201
119,0.00207
120,0.00377
121,0.00277
122,0.0027
123,0.00539
124,0.00651
125,0.002848
126,0.002272
127,0.004044
128,0.002903
129,0.003202
130,0.002121
131,0.003113
132,0.00386
133,0.001768
134,0.002073
135,0.002806
136,0.00213
137,0.001908
138,0.00525
139,0.003298
140,0.003046
141,0.002235
142,0.002024
143,0.006226
144,0.00189
145,0.002766
146,0.004932
147,0.001609
148,0.001945
149,0.003021
150,0.00383
151,0.002775
152,0.002363
153,0.002365
154,0.003368
155,0.00359
156,0.00809
157,0.0283
158,0.02849
159,0.01985
160,0.0289
161,0.0516
