,0
0,0.04745
1,0.0429
2,0.007553
3,0.006893
4,0.007008
5,0.003506
6,0.00431
7,0.003784
8,0.507
9,0.003422
10,0.00738
11,0.002876
12,0.005665
13,0.006783
14,0.004963
15,0.00868
16,0.005737
17,0.00696
18,0.007458
19,0.007053
20,0.007027
21,0.003447
22,0.00678
23,0.005623
24,0.007523
25,0.005688
26,0.00962
27,0.005974
28,0.004406
29,0.00837
30,0.00867
31,0.01398
32,0.007473
33,0.006157
34,0.005898
35,0.003412
36,0.8506
37,0.003275
38,0.006454
39,0.00656
40,0.00617
41,0.007305
42,0.006416
43,0.00822
44,0.00748
45,0.00564
46,0.01192
47,0.004463
48,0.006805
49,0.00926
50,0.00483
51,0.006847
52,0.00876
53,0.005203
54,0.00833
55,0.01469
56,0.00861
57,0.01207
58,0.0104
59,0.00792
60,0.01418
61,0.00469
62,0.004925
63,0.00617
64,0.004047
65,0.003033
66,0.00621
67,0.0071
68,0.00665
69,0.007698
70,0.006634
71,0.006588
72,0.01721
73,0.02773
74,0.0484
75,0.06696
76,0.03778
77,0.04895
