,0
0,0.02309
1,0.0329
2,0.00863
3,0.006413
4,0.008446
5,0.006577
6,0.006744
7,0.004913
8,0.516
9,0.00363
10,0.00728
11,0.004414
12,0.00877
13,0.01048
14,0.0073
15,0.00777
16,0.006115
17,0.011086
18,0.03027
19,0.00701
20,0.004932
21,0.002375
22,0.003313
23,0.002733
24,0.006172
25,0.0067
26,0.01065
27,0.005722
28,0.005066
29,0.007668
30,0.008804
31,0.00981
32,0.00788
33,0.005436
34,0.00317
35,0.0017605
36,0.843
37,0.00153
38,0.002789
39,0.003696
40,0.005695
41,0.003546
42,0.003298
43,0.003801
44,0.004025
45,0.002607
46,0.0079
47,0.001833
48,0.00306
49,0.005543
50,0.003748
51,0.00355
52,0.003868
53,0.003199
54,0.00514
55,0.00832
56,0.003897
57,0.006325
58,0.006596
59,0.00822
60,0.010895
61,0.005013
62,0.004288
63,0.004047
64,0.002699
65,0.00202
66,0.003138
67,0.003214
68,0.00368
69,0.003872
70,0.003967
71,0.003355
72,0.005093
73,0.00651
74,0.005737
75,0.00418
76,0.004074
77,0.00621
78,0.005135
79,0.0263
80,0.05984
81,0.0752
82,0.0475
83,0.03818
84,0.0676
