,0
0,0.03244
1,0.03047
2,0.00791
3,0.004528
4,0.00496
5,0.003536
6,0.00292
7,0.00259
8,0.5015
9,0.002295
10,0.00606
11,0.001696
12,0.00358
13,0.004158
14,0.004074
15,0.007355
16,0.003458
17,0.00502
18,0.003159
19,0.00355
20,0.002365
21,0.001334
22,0.00401
23,0.001507
24,0.001914
25,0.002367
26,0.003206
27,0.001773
28,0.001591
29,0.001884
30,0.002851
31,0.01306
32,0.004448
33,0.002146
34,0.001556
35,0.001618
36,0.852
37,0.001068
38,0.002548
39,0.002153
40,0.002224
41,0.001488
42,0.002275
43,0.00295
44,0.001959
45,0.00219
46,0.007015
47,0.00113
48,0.001865
49,0.003662
50,0.00393
51,0.00301
52,0.002588
53,0.002064
54,0.001986
55,0.007122
56,0.001555
57,0.002106
58,0.00231
59,0.003616
60,0.005035
61,0.001199
62,0.001274
63,0.002054
64,0.002298
65,0.003654
66,0.002106
67,0.001592
68,0.003357
69,0.003635
70,0.001368
71,0.001154
72,0.002356
73,0.003899
74,0.00272
75,0.001659
76,0.001957
77,0.001709
78,0.002365
79,0.02576
80,0.04123
81,0.0116
82,0.011765
83,0.01118
84,0.005733
85,0.0047
86,0.00483
87,0.00406
88,0.005722
89,0.006226
90,0.00904
91,0.002806
92,0.002668
93,0.0226
94,0.003391
95,0.00639
96,0.03082
97,0.01124
98,0.01178
99,0.007145
100,0.00673
101,0.006577
102,0.00406
103,0.0061
104,0.009995
105,0.00647
106,0.0131
107,0.00982
108,0.01308
109,0.01
110,0.02225
111,0.003662
112,0.004658
113,0.003899
114,0.004368
115,0.001627
116,0.004333
117,0.004658
118,0.002584
119,0.008995
120,0.03558
121,0.01639
122,0.01572
123,0.02013
124,0.02193
125,0.00864
126,0.006626
127,0.0238
128,0.03123
129,0.02637
130,0.01454
131,0.01503
132,0.0342
133,0.009995
134,0.00599
135,0.01281
136,0.01784
137,0.00582
138,0.01158
139,0.02214
140,0.0173
141,0.01267
142,0.01685
143,0.02298
144,0.00842
145,0.01591
146,0.02933
147,0.01069
148,0.005657
149,0.01147
150,0.01231
151,0.01153
152,0.00793
153,0.005413
154,0.013954
155,0.02971
156,0.03842
