,0
0,1.069
1,0.8325
2,0.1874
3,0.1654
4,0.1862
5,0.10535
6,0.0875
7,0.0724
8,12.2
9,0.0702
10,0.147
11,0.05817
12,0.09406
13,0.1385
14,0.1246
15,0.1984
16,0.11505
17,0.1481
18,0.106
19,0.10364
20,0.1183
21,0.0494
22,0.1621
23,0.0705
24,0.1221
25,0.0719
26,0.2051
27,0.0958
28,0.1156
29,0.10144
30,0.0747
31,0.2058
32,0.1059
33,0.0869
34,0.08826
35,0.06104
36,20.52
37,0.05017
38,0.11096
39,0.0894
40,0.0837
41,0.04886
42,0.0758
43,0.1244
44,0.08344
45,0.0657
46,0.2036
47,0.0313
48,0.03955
49,0.08356
50,0.1024
51,0.0747
52,0.1029
53,0.05692
54,0.094
55,0.2974
56,0.0793
57,0.1344
58,0.0767
59,0.07697
60,0.494
61,0.0684
62,0.04324
63,0.06885
64,0.04364
65,0.05627
66,0.04114
67,0.0412
68,0.09546
69,0.1217
70,0.0539
71,0.03812
72,0.0626
73,0.0993
74,0.0973
75,0.06976
76,0.07336
77,0.0824
78,0.0612
79,0.3792
80,1.416
81,0.176
82,0.262
83,0.239
84,0.1289
85,0.1028
86,0.1124
87,0.1471
88,0.154
89,0.1512
90,0.232
91,0.1035
92,0.09546
93,0.705
94,0.1077
95,0.1263
96,0.2925
97,0.1675
98,0.1967
99,0.1635
100,0.1376
101,0.182
102,0.1293
103,0.1877
104,0.2632
105,0.2352
106,0.255
107,0.1934
108,0.1714
109,0.2404
110,0.2798
111,0.07666
112,0.1584
113,0.1266
114,0.2042
115,0.07336
116,0.221
117,0.1863
118,0.1506
119,0.1692
120,0.5503
121,0.3596
122,0.2388
123,0.6367
124,0.7954
125,0.344
126,0.32
127,0.441
128,0.6055
129,0.807
130,0.465
131,0.8613
132,1.412
133,0.5903
134,0.6035
135,1.501
136,1.202
137,0.8
