,0
0,1.258
1,1.358
2,0.244
3,0.2081
4,0.2512
5,0.2059
6,0.2637
7,0.1715
8,11.64
9,0.132
10,0.2932
11,0.1573
12,0.3572
13,0.4202
14,0.2397
15,0.3113
16,0.1946
17,0.3418
18,0.512
19,0.3245
20,0.2161
21,0.1265
22,0.2429
23,0.184
24,0.2688
25,0.334
26,0.316
27,0.1617
28,0.1508
29,0.2391
30,0.636
31,1.314
32,0.416
33,0.3606
34,0.2045
35,0.1353
36,17.44
37,0.12274
38,0.2133
39,0.2413
40,0.2944
41,0.4617
42,0.3237
43,0.223
44,0.391
45,0.2825
46,0.4185
47,0.3867
48,0.8003
49,0.7417
50,0.2499
51,0.517
52,0.4463
53,0.2756
54,0.3782
55,0.4507
56,0.2817
57,0.316
58,0.9175
59,0.6147
60,0.4482
61,0.2068
62,0.2966
63,0.36
64,0.2043
65,0.1349
66,0.3464
67,0.3047
68,0.2014
69,0.2224
70,0.2937
71,0.3591
72,1.388
73,1.569
74,1.629
75,0.6904
76,0.3982
77,1.551
78,2.424
