,0
0,0.681
1,0.717
2,0.2035
3,0.1361
4,0.1509
5,0.07983
6,0.0678
7,0.05038
8,13.65
9,0.05566
10,0.1378
11,0.0419
12,0.06885
13,0.10815
14,0.1104
15,0.1866
16,0.0951
17,0.09467
18,0.0734
19,0.10693
20,0.0903
21,0.05347
22,0.1306
23,0.077
24,0.08307
25,0.0613
26,0.1816
27,0.1054
28,0.0923
29,0.085
30,0.0566
31,0.1888
32,0.0771
33,0.087
34,0.076
35,0.06125
36,24.42
37,0.04865
38,0.1146
39,0.0846
40,0.0646
41,0.04205
42,0.07965
43,0.11426
44,0.064
45,0.0742
46,0.196
47,0.02525
48,0.02936
49,0.07153
50,0.0719
51,0.0706
52,0.06903
53,0.06146
54,0.0849
55,0.2925
56,0.0785
57,0.1606
58,0.05585
59,0.06415
60,0.5396
61,0.05365
62,0.03574
63,0.07623
64,0.03928
65,0.05295
66,0.04367
67,0.05347
68,0.0987
69,0.1359
70,0.05167
71,0.03934
72,0.05338
73,0.0998
74,0.0972
75,0.07166
76,0.09155
77,0.10406
78,0.05307
79,0.3333
80,0.9014
81,0.161
82,0.2148
83,0.185
84,0.081
85,0.06683
86,0.1035
87,0.1217
88,0.17
89,0.1521
90,0.2305
91,0.08746
92,0.09534
93,0.7207
94,0.088
95,0.101
96,0.266
97,0.1667
98,0.2069
99,0.11426
100,0.1587
101,0.2017
102,0.1757
103,0.2228
104,0.2688
105,0.3318
106,0.2896
107,0.195
108,0.199
109,0.2693
110,0.2847
111,0.06744
112,0.1608
113,0.11914
114,0.2026
115,0.0786
116,0.2262
117,0.1721
118,0.1414
119,0.1251
120,0.476
121,0.3394
122,0.2253
123,0.6323
124,0.833
125,0.4067
126,0.3967
127,0.4587
128,0.5293
129,0.7524
130,0.4282
131,0.766
132,1.244
133,0.7563
134,0.743
