,0
0,0.287
1,0.409
2,0.11755
3,0.066
4,0.08057
5,0.0478
6,0.03726
7,0.039
8,13.81
9,0.035
10,0.0874
11,0.0237
12,0.04306
13,0.0918
14,0.0621
15,0.12445
16,0.0519
17,0.06055
18,0.06775
19,0.05344
20,0.04102
21,0.02284
22,0.0418
23,0.02278
24,0.02849
25,0.03992
26,0.08575
27,0.04108
28,0.02823
29,0.02684
30,0.03427
31,0.05148
32,0.05136
33,0.0511
34,0.0269
35,0.02504
36,25.4
37,0.013504
38,0.0277
39,0.02715
40,0.03123
41,0.0216
42,0.03027
43,0.0313
44,0.02235
45,0.0228
46,0.07574
47,0.01097
48,0.01636
49,0.0433
50,0.0315
51,0.04388
52,0.03204
53,0.02612
54,0.03183
55,0.129
56,0.02286
57,0.0368
58,0.02577
59,0.04074
60,0.3071
61,0.03738
62,0.01807
63,0.0244
64,0.0251
65,0.01735
66,0.02498
67,0.02025
68,0.04285
69,0.0437
70,0.0317
71,0.01836
72,0.03029
73,0.04056
74,0.05603
75,0.02245
76,0.02267
77,0.0198
78,0.02211
79,0.06616
80,0.1495
81,0.061
82,0.1986
83,0.109
84,0.04596
85,0.0578
86,0.04037
87,0.06064
88,0.0484
89,0.06024
90,0.133
91,0.0324
92,0.0326
93,0.3481
94,0.03075
95,0.04712
96,0.05048
97,0.06604
98,0.075
99,0.067
100,0.05557
101,0.0649
102,0.0428
103,0.0722
104,0.2162
105,0.07916
106,0.1167
107,0.0602
108,0.0598
109,0.0664
110,0.1404
111,0.0373
112,0.0673
113,0.0674
114,0.0569
115,0.01965
116,0.05795
117,0.0859
118,0.02797
119,0.04654
120,0.07275
121,0.0779
122,0.094
123,0.1681
124,0.1588
125,0.0947
126,0.06506
127,0.1497
128,0.0756
129,0.10565
130,0.0868
131,0.09766
132,0.1481
133,0.04504
134,0.05368
135,0.0867
136,0.1062
137,0.05838
138,0.12164
139,0.2484
140,0.1304
141,0.0839
142,0.05316
143,0.1255
144,0.07263
145,0.0851
146,0.1705
147,0.044
148,0.047
149,0.08325
150,0.11884
151,0.0738
152,0.05194
153,0.0361
154,0.0668
155,0.079
156,0.0723
157,0.2964
158,0.1946
159,0.2046
160,0.2163
161,0.642
162,0.2646
163,0.161
164,0.4453
165,0.3975
166,0.3772
167,0.1644
168,0.07904
169,0.1501
170,0.2339
171,0.2041
172,0.4236
173,0.5356
174,0.558
175,0.1173
176,0.556
177,0.4539
178,0.5015
179,0.248
180,0.2773
181,0.304
182,0.6714
183,0.4583
184,0.2778
185,0.124
186,0.2197
187,0.1733
188,0.3186
189,0.4287
190,0.3882
191,0.9307
192,0.637
193,1.391
