,0
0,0.4875
1,0.6587
2,0.3608
3,0.3074
4,0.2452
5,0.10986
6,0.1157
7,0.1367
8,16.31
9,0.12286
10,0.2086
11,0.06525
12,0.1095
13,0.1328
14,0.1788
15,0.3108
16,0.2393
17,0.3171
18,0.10443
19,0.144
20,0.1422
21,0.06683
22,0.1177
23,0.1017
24,0.1376
25,0.0878
26,0.2379
27,0.2197
28,0.1371
29,0.1951
30,0.0748
31,0.1921
32,0.1354
33,0.09216
34,0.07025
35,0.0719
36,31.92
37,0.0645
38,0.10114
39,0.1069
40,0.1018
41,0.04694
42,0.0967
43,0.1356
44,0.138
45,0.0786
46,0.2576
47,0.03925
48,0.0275
49,0.09656
50,0.0862
51,0.07117
52,0.09094
53,0.0869
54,0.0925
55,0.2181
56,0.09753
57,0.1609
58,0.0634
59,0.096
60,0.339
61,0.2137
62,0.0775
63,0.0665
64,0.06052
65,0.0924
66,0.05945
67,0.08954
68,0.1302
69,0.1976
70,0.1921
71,0.06305
72,0.0596
73,0.1431
74,0.1315
75,0.1389
76,0.154
77,0.1754
78,0.08405
79,0.539
80,0.8276
81,1.257
82,1.878
