,0
0,0.7285
1,0.6577
2,0.2358
3,0.1907
4,0.2465
5,0.1345
6,0.1365
7,0.11487
8,10.99
9,0.102
10,0.1997
11,0.10126
12,0.1271
13,0.1448
14,0.1565
15,0.1987
16,0.1302
17,0.199
18,0.1381
19,0.1221
20,0.1061
21,0.06198
22,0.164
23,0.07745
24,0.10205
25,0.1223
26,0.2468
27,0.128
28,0.2013
29,0.1152
30,0.08105
31,0.2052
32,0.1228
33,0.10913
34,0.10504
35,0.0711
36,19.45
37,0.0633
38,0.11224
39,0.102
40,0.09863
41,0.06165
42,0.105
43,0.1359
44,0.08936
45,0.08167
46,0.253
47,0.04922
48,0.05383
49,0.10736
50,0.12463
51,0.0848
52,0.12067
53,0.07947
54,0.1122
55,0.2489
56,0.08875
57,0.1263
58,0.08484
59,0.1293
60,0.3184
61,0.11865
62,0.0866
63,0.1398
64,0.0735
65,0.075
66,0.05588
67,0.0735
68,0.1283
69,0.1753
70,0.10596
71,0.0757
72,0.0853
73,0.1399
74,0.1006
75,0.0784
76,0.0819
77,0.08234
78,0.0852
79,0.3342
80,0.9497
81,0.2102
82,0.3145
83,0.322
84,0.191
85,0.142
86,0.153
87,0.174
88,0.2197
89,0.184
90,0.3066
91,0.1467
92,0.1211
93,0.683
94,0.143
95,0.1608
96,0.3115
97,0.1927
98,0.2444
99,0.1766
100,0.1761
101,0.2188
102,0.1531
103,0.2815
104,0.3625
105,0.2507
106,0.2812
107,0.2358
108,0.1788
109,0.2354
110,0.3271
111,0.10724
112,0.1742
113,0.1486
114,0.202
115,0.09955
116,0.2313
117,0.2251
118,0.1271
119,0.187
120,0.4216
121,0.3462
122,0.2769
123,0.547
124,0.6963
125,0.391
126,0.3103
127,0.4106
128,0.4658
129,0.835
130,0.4717
131,0.937
132,1.289
133,0.745
134,0.611
135,1.249
136,1.072
137,0.8164
138,1.101
