,0
0,0.5454
1,0.943
2,0.239
3,0.153
4,0.2115
5,0.1307
6,0.12366
7,0.1148
8,16.92
9,0.1068
10,0.2242
11,0.07965
12,0.1458
13,0.2944
14,0.1901
15,0.2241
16,0.149
17,0.2051
18,0.2053
19,0.1835
20,0.1737
21,0.0846
22,0.11505
23,0.097
24,0.1791
25,0.1493
26,0.2537
27,0.1131
28,0.10974
29,0.1211
30,0.1813
31,0.2708
32,0.2478
33,0.2098
34,0.3203
35,0.0728
36,27.47
37,0.07574
38,0.11816
39,0.1478
40,0.2207
41,0.135
42,0.1263
43,0.1428
44,0.1125
45,0.09955
46,0.2136
47,0.06555
48,0.0857
49,0.1947
50,0.134
51,0.1606
52,0.1711
53,0.1543
54,0.1671
55,0.2361
56,0.1227
57,0.11774
58,0.1626
59,0.1832
60,0.2306
61,0.0828
62,0.0785
63,0.1105
64,0.1077
65,0.05673
66,0.165
67,0.1044
68,0.1058
69,0.10803
70,0.0932
71,0.07904
72,0.1354
73,0.1562
74,0.2213
75,0.1401
76,0.10364
77,0.144
78,0.1594
79,0.4763
80,0.88
81,0.558
82,0.4312
83,0.3425
84,0.702
85,1.596
86,1.725
