,0
0,0.9443
1,0.916
2,0.3232
3,0.2969
4,0.4043
5,0.2668
6,0.281
7,0.2023
8,11.68
9,0.1669
10,0.3335
11,0.1692
12,0.2773
13,0.2272
14,0.218
15,0.2976
16,0.2411
17,0.2812
18,0.2664
19,0.2098
20,0.1703
21,0.11145
22,0.263
23,0.1464
24,0.152
25,0.1904
26,0.3103
27,0.3235
28,0.2086
29,0.1565
30,0.1992
31,0.6333
32,0.2078
33,0.1632
34,0.1537
35,0.12054
36,19.14
37,0.1266
38,0.1915
39,0.1846
40,0.1572
41,0.1621
42,0.2515
43,0.1987
44,0.1613
45,0.1617
46,0.351
47,0.1179
48,0.1495
49,0.1978
50,0.1964
51,0.1875
52,0.1302
53,0.1111
54,0.131
55,0.3179
56,0.1271
57,0.2277
58,0.2043
59,0.2039
60,0.6694
61,0.2034
62,0.1731
63,0.2854
64,0.1493
65,0.1696
66,0.1804
67,0.2239
68,0.2395
69,0.292
70,0.2235
71,0.2056
72,0.2227
73,0.2588
74,0.1946
75,0.157
76,0.157
77,0.1661
78,0.2306
79,0.6455
80,1.332
81,0.5444
82,0.652
83,0.5635
84,0.5425
85,0.5796
86,0.56
87,0.7954
88,0.8184
89,0.771
90,1.898
91,1.76
92,1.1875
93,2.053
