,0
0,0.3335
1,0.5625
2,0.1465
3,0.0829
4,0.08716
5,0.05383
6,0.04123
7,0.0424
8,13.67
9,0.0395
10,0.09766
11,0.02887
12,0.04242
13,0.0779
14,0.0742
15,0.1447
16,0.0722
17,0.0668
18,0.0564
19,0.0585
20,0.0746
21,0.0356
22,0.059
23,0.04047
24,0.05716
25,0.05112
26,0.143
27,0.04523
28,0.0565
29,0.06537
30,0.04535
31,0.0706
32,0.0444
33,0.03827
34,0.04242
35,0.02359
36,26.19
37,0.01668
38,0.0386
39,0.03595
40,0.05273
41,0.0376
42,0.03525
43,0.05615
44,0.0343
45,0.02888
46,0.1111
47,0.01585
48,0.02203
49,0.0414
50,0.04114
51,0.02853
52,0.0544
53,0.03543
54,0.04535
55,0.2057
56,0.04385
57,0.05338
58,0.04147
59,0.04547
60,0.1337
61,0.02951
62,0.024
63,0.02966
64,0.03244
65,0.0223
66,0.0345
67,0.02931
68,0.05783
69,0.05865
70,0.03029
71,0.02588
72,0.04123
73,0.05063
74,0.0728
75,0.06146
76,0.0443
77,0.04715
78,0.06384
79,0.09595
80,0.2627
81,0.05853
82,0.1307
83,0.09406
84,0.0412
85,0.03558
86,0.03323
87,0.0491
88,0.04715
89,0.05792
90,0.1353
91,0.0316
92,0.0349
93,0.4468
94,0.04367
95,0.06274
96,0.05756
97,0.05444
98,0.0904
99,0.03854
100,0.0366
101,0.0686
102,0.07117
103,0.08295
104,0.58
105,0.1246
106,0.1155
107,0.0477
108,0.0402
109,0.05908
110,0.1329
111,0.02435
112,0.03323
113,0.03217
114,0.0508
115,0.02777
116,0.05615
117,0.2098
118,0.03644
119,0.0552
120,0.0777
121,0.0678
122,0.0646
123,0.11505
124,0.1678
125,0.1389
126,0.08124
127,0.1094
128,0.0665
129,0.10284
130,0.0518
131,0.0811
132,0.1947
133,0.07025
134,0.0803
135,0.1294
136,0.1176
137,0.07263
138,0.1874
139,0.2153
140,0.0955
141,0.0703
142,0.04956
143,0.1285
144,0.05338
145,0.1327
146,0.3455
147,0.08636
148,0.08154
149,0.1614
150,0.2081
151,0.1527
152,0.09674
153,0.0632
154,0.1406
155,0.1113
156,0.12476
157,0.492
158,0.2445
159,0.2705
160,0.2827
161,0.3916
162,0.5435
163,0.4287
164,0.741
165,0.704
166,0.698
167,0.6143
168,0.1609
169,0.254
170,0.39
171,0.4492
172,0.641
173,0.777
174,0.9326
175,0.864
176,1.169
