,0
0,0.366
1,0.5796
2,0.1276
3,0.0912
4,0.0985
5,0.05206
6,0.0455
7,0.0393
8,13.91
9,0.0448
10,0.111
11,0.03592
12,0.04648
13,0.06696
14,0.06824
15,0.1338
16,0.0663
17,0.078
18,0.0575
19,0.0681
20,0.111
21,0.06866
22,0.0805
23,0.07196
24,0.06946
25,0.06586
26,0.2207
27,0.2019
28,0.08185
29,0.06824
30,0.04245
31,0.0821
32,0.06067
33,0.04514
34,0.0816
35,0.04846
36,24.8
37,0.0316
38,0.10626
39,0.0521
40,0.06824
41,0.05017
42,0.06305
43,0.09406
44,0.0617
45,0.0662
46,0.1394
47,0.0313
48,0.02719
49,0.06647
50,0.04623
51,0.04303
52,0.1024
53,0.07996
54,0.10547
55,0.2045
56,0.07214
57,0.1191
58,0.04666
59,0.0755
60,0.2102
61,0.05783
62,0.03754
63,0.05746
64,0.03333
65,0.02933
66,0.03647
67,0.05524
68,0.097
69,0.0958
70,0.06775
71,0.03754
72,0.04254
73,0.08575
74,0.067
75,0.0763
76,0.0752
77,0.07837
78,0.04318
79,0.1367
80,0.4485
81,0.0752
82,0.16
83,0.10004
84,0.05783
85,0.05225
86,0.05182
87,0.0781
88,0.08624
89,0.08875
90,0.1931
91,0.0665
92,0.1044
93,0.5103
94,0.0768
95,0.06934
96,0.0879
97,0.08624
98,0.1356
99,0.05557
100,0.0863
101,0.1233
102,0.08875
103,0.147
104,0.2554
105,0.194
106,0.1285
107,0.0994
108,0.104
109,0.093
110,0.1622
111,0.03247
112,0.05652
113,0.05814
114,0.1047
115,0.03665
116,0.10986
117,0.1203
118,0.0646
119,0.0754
120,0.1569
121,0.1556
122,0.0995
123,0.3215
124,0.4976
125,0.366
126,0.3137
127,0.2047
128,0.162
129,0.3608
130,0.1401
131,0.2947
132,0.8286
133,0.2678
134,0.386
135,0.4583
136,0.6016
137,0.4941
138,0.3013
139,0.751
140,0.3096
141,0.369
142,0.3408
143,0.567
144,0.3586
145,1.214
146,2.51
147,0.987
