,0
0,0.845
1,0.829
2,0.2228
3,0.1481
4,0.2185
5,0.1818
6,0.1958
7,0.1354
8,15.98
9,0.106
10,0.2306
11,0.1288
12,0.2817
13,0.4834
14,0.1945
15,0.1974
16,0.1294
17,0.2324
18,0.3098
19,0.2233
20,0.1179
21,0.0684
22,0.1034
23,0.07654
24,0.1462
25,0.1832
26,0.1675
27,0.1146
28,0.10114
29,0.1231
30,0.2264
31,0.3865
32,0.3123
33,0.3474
34,0.1017
35,0.0644
36,25.31
37,0.04895
38,0.0823
39,0.11523
40,0.1876
41,0.1355
42,0.1238
43,0.0912
44,0.10754
45,0.0981
46,0.2391
47,0.0595
48,0.1019
49,0.2498
50,0.1444
51,0.2333
52,0.1061
53,0.1033
54,0.1315
55,0.2084
56,0.0838
57,0.09674
58,0.1731
59,0.2517
60,0.2374
61,0.0823
62,0.0879
63,0.1182
64,0.106
65,0.06024
66,0.139
67,0.09
68,0.0972
69,0.1122
70,0.08984
71,0.08417
72,0.156
73,0.2032
74,0.266
75,0.0996
76,0.09766
77,0.148
78,0.1896
79,0.917
80,1.721
81,1.32
82,0.633
83,0.5176
84,2.23
85,1.805
