,0
0,1.463
1,1.21
2,0.247
3,0.2397
4,0.2461
5,0.1443
6,0.179
7,0.1455
8,15.16
9,0.11163
10,0.2266
11,0.1259
12,0.2408
13,0.2261
14,0.1497
15,0.3184
16,0.2017
17,0.2137
18,0.2251
19,0.2336
20,0.2976
21,0.1881
22,0.2494
23,0.2905
24,0.2277
25,0.1562
26,0.3252
27,0.4075
28,0.1261
29,0.17
30,0.2024
31,0.3896
32,0.1901
33,0.1833
34,0.2903
35,0.2507
36,25.58
37,0.1744
38,0.3276
39,0.2578
40,0.1587
41,0.2035
42,0.1875
43,0.2705
44,0.2213
45,0.1724
46,0.3982
47,0.1396
48,0.1865
49,0.283
50,0.1649
51,0.2141
52,0.2874
53,0.3025
54,0.2693
55,0.5264
56,0.302
57,0.3882
58,0.2852
59,0.2542
60,0.4229
61,0.1462
62,0.1548
63,0.2012
64,0.1334
65,0.11145
66,0.1912
67,0.247
68,0.251
69,0.2852
70,0.2048
71,0.2026
72,0.481
73,0.866
74,1.6875
75,1.605
