,0
0,0.655
1,0.7295
2,0.2053
3,0.1619
4,0.1794
5,0.09607
6,0.0797
7,0.05695
8,13.74
9,0.07367
10,0.143
11,0.05093
12,0.0893
13,0.11414
14,0.1036
15,0.2076
16,0.11127
17,0.1073
18,0.08875
19,0.0907
20,0.1367
21,0.07837
22,0.1534
23,0.0998
24,0.08514
25,0.0687
26,0.2336
27,0.3691
28,0.07355
29,0.06946
30,0.0553
31,0.1564
32,0.0969
33,0.08875
34,0.11456
35,0.0959
36,23.2
37,0.0537
38,0.1533
39,0.08795
40,0.07306
41,0.03845
42,0.0691
43,0.1156
44,0.06158
45,0.0552
46,0.1987
47,0.02716
48,0.03268
49,0.0705
50,0.0831
51,0.05487
52,0.1705
53,0.1145
54,0.0914
55,0.2573
56,0.0886
57,0.1362
58,0.05603
59,0.07965
60,0.2297
61,0.0485
62,0.0341
63,0.05685
64,0.03087
65,0.04858
66,0.02824
67,0.0442
68,0.09186
69,0.1235
70,0.04907
71,0.03452
72,0.0667
73,0.0735
74,0.0709
75,0.1079
76,0.12195
77,0.1014
78,0.06073
79,0.2715
80,0.923
81,0.162
82,0.329
83,0.1886
84,0.08215
85,0.0753
86,0.0901
87,0.1473
88,0.1298
89,0.1259
90,0.34
91,0.2019
92,0.1818
93,0.6807
94,0.0972
95,0.1279
96,0.2091
97,0.136
98,0.2947
99,0.10785
100,0.1389
101,0.1842
102,0.1814
103,0.2178
104,0.338
105,0.2952
106,0.2734
107,0.2178
108,0.1721
109,0.198
110,0.3013
111,0.06793
112,0.1183
113,0.0996
114,0.1655
115,0.075
116,0.188
117,0.1871
118,0.1324
119,0.1285
120,0.41
121,0.3733
122,0.265
123,0.579
124,0.7905
125,0.772
126,0.7095
127,0.4
128,0.5146
129,0.7285
130,0.615
131,1.04
132,1.377
133,0.989
