,0
0,0.3323
1,0.6553
2,0.1637
3,0.0975
4,0.1108
5,0.0765
6,0.0575
7,0.05737
8,13.52
9,0.05374
10,0.132
11,0.04807
12,0.06018
13,0.0926
14,0.0849
15,0.1846
16,0.0963
17,0.1079
18,0.0758
19,0.05975
20,0.0694
21,0.04156
22,0.08575
23,0.04297
24,0.05988
25,0.06064
26,0.1958
27,0.05573
28,0.05524
29,0.0612
30,0.05264
31,0.10425
32,0.0543
33,0.04187
34,0.04892
35,0.03638
36,23.22
37,0.02307
38,0.0611
39,0.05118
40,0.05927
41,0.0352
42,0.04773
43,0.07263
44,0.03918
45,0.0455
46,0.1509
47,0.02008
48,0.02931
49,0.0505
50,0.0682
51,0.0413
52,0.07043
53,0.05118
54,0.05634
55,0.2335
56,0.05032
57,0.06067
58,0.05182
59,0.0815
60,0.2335
61,0.038
62,0.03021
63,0.04163
64,0.04324
65,0.03702
66,0.03363
67,0.04617
68,0.1041
69,0.0983
70,0.04147
71,0.0327
72,0.0446
73,0.05014
74,0.05
75,0.05173
76,0.05496
77,0.0473
78,0.04028
79,0.1642
80,0.5005
81,0.0938
82,0.2404
83,0.1549
84,0.0756
85,0.06586
86,0.0572
87,0.10254
88,0.07776
89,0.1016
90,0.246
91,0.0745
92,0.07184
93,0.577
94,0.0919
95,0.1088
96,0.11816
97,0.1147
98,0.1733
99,0.0908
100,0.0872
101,0.1588
102,0.2542
103,0.1498
104,0.5674
105,0.2832
106,0.2144
107,0.1087
108,0.096
109,0.1364
110,0.253
111,0.06122
112,0.0845
113,0.08
114,0.1549
115,0.0922
116,0.129
117,0.2175
118,0.1031
119,0.1274
120,0.2117
121,0.281
122,0.1886
123,0.4312
124,0.991
125,0.4512
126,0.2413
127,0.3062
128,0.1935
129,0.5557
130,0.3308
131,0.3665
132,1.161
133,0.6606
134,0.3489
135,0.604
136,0.9346
137,0.2925
138,0.3765
139,0.6978
140,0.5312
141,0.4136
142,0.2957
143,0.567
144,0.5425
145,1.059
146,1.384
