,0
0,0.5264
1,0.5513
2,0.1597
3,0.0936
4,0.1154
5,0.0673
6,0.06396
7,0.06604
8,10.05
9,0.07623
10,0.1605
11,0.0525
12,0.06964
13,0.066
14,0.06494
15,0.1277
16,0.0654
17,0.06183
18,0.057
19,0.0775
20,0.06976
21,0.04504
22,0.087
23,0.05383
24,0.0535
25,0.0721
26,0.1586
27,0.09625
28,0.06836
29,0.0672
30,0.05664
31,0.1447
32,0.0691
33,0.0555
34,0.0472
35,0.04843
36,15.234
37,0.0293
38,0.05725
39,0.06033
40,0.0481
41,0.03354
42,0.04282
43,0.0629
44,0.03607
45,0.03888
46,0.162
47,0.02293
48,0.04913
49,0.05905
50,0.05923
51,0.0278
52,0.04095
53,0.0404
54,0.047
55,0.191
56,0.04492
57,0.06287
58,0.03857
59,0.07184
60,0.2496
61,0.04984
62,0.0453
63,0.1161
64,0.0586
65,0.0455
66,0.05045
67,0.04337
68,0.0663
69,0.09656
70,0.04907
71,0.05258
72,0.0449
73,0.06305
74,0.0628
75,0.03696
76,0.04187
77,0.04633
78,0.053
79,0.2002
80,0.4138
81,0.1084
82,0.1779
83,0.10693
84,0.06223
85,0.05435
86,0.0603
87,0.06537
88,0.0593
89,0.0665
90,0.1029
91,0.03882
92,0.05252
93,0.4414
94,0.04608
95,0.0662
96,0.125
97,0.07996
98,0.0914
99,0.04602
100,0.0496
101,0.06635
102,0.05856
103,0.06824
104,0.1323
105,0.0953
106,0.1103
107,0.1033
108,0.0763
109,0.083
110,0.173
111,0.0375
112,0.05325
113,0.0412
114,0.06494
115,0.02603
116,0.0653
117,0.0765
118,0.04395
119,0.08606
120,0.1836
121,0.0787
122,0.06537
123,0.0974
124,0.1007
125,0.08264
126,0.0993
127,0.12384
128,0.136
129,0.08746
130,0.04977
131,0.07385
132,0.0893
133,0.04974
134,0.07983
135,0.0796
136,0.0684
137,0.0948
138,0.1791
139,0.0906
140,0.1565
141,0.1187
142,0.0837
143,0.1821
144,0.05286
145,0.0625
146,0.10034
147,0.04794
148,0.0735
149,0.07416
150,0.1151
151,0.0859
152,0.07214
153,0.0797
154,0.0898
155,0.1327
156,0.1732
157,0.6743
158,0.2773
159,0.2319
160,0.1715
161,0.2627
162,0.3018
163,0.1957
164,0.4246
165,0.553
166,0.59
167,0.3213
168,0.1794
169,0.4124
170,0.4553
171,0.3435
172,0.5874
173,0.4165
174,0.576
175,0.2544
176,0.774
177,0.6724
178,0.8916
179,0.705
180,0.6807
181,1.96
182,3.363
183,1.531
184,1.809
185,1.1455
186,1.733
187,2.32
