,0
0,0.4187
1,0.948
2,0.2554
3,0.1681
4,0.1771
5,0.1069
6,0.0918
7,0.0997
8,16.53
9,0.0889
10,0.1912
11,0.06052
12,0.10876
13,0.2625
14,0.1918
15,0.2817
16,0.1846
17,0.306
18,0.1562
19,0.143
20,0.1466
21,0.0562
22,0.09503
23,0.0695
24,0.1707
25,0.11884
26,0.2305
27,0.1141
28,0.1334
29,0.0927
30,0.1299
31,0.2264
32,0.1569
33,0.1177
34,0.1117
35,0.05438
36,28.44
37,0.05023
38,0.0923
39,0.08984
40,0.1448
41,0.0801
42,0.111
43,0.1833
44,0.11646
45,0.06506
46,0.2251
47,0.05084
48,0.05414
49,0.1124
50,0.0987
51,0.12305
52,0.3503
53,0.1202
54,0.1307
55,0.2725
56,0.1345
57,0.1247
58,0.1412
59,0.1765
60,0.2668
61,0.1608
62,0.07983
63,0.08295
64,0.0754
65,0.0479
66,0.1148
67,0.08673
68,0.144
69,0.1199
70,0.1803
71,0.0941
72,0.1065
73,0.1234
74,0.1697
75,0.1263
76,0.0886
77,0.1273
78,0.1462
79,0.4321
80,0.7812
81,0.4182
82,0.5117
83,0.404
84,0.5254
85,0.528
86,0.743
87,2.014
88,1.025
