,0
0,0.5215
1,0.7124
2,0.1749
3,0.10114
4,0.1406
5,0.07275
6,0.06946
7,0.06192
8,15.84
9,0.06604
10,0.1552
11,0.03464
12,0.08044
13,0.1578
14,0.10254
15,0.1519
16,0.0912
17,0.0986
18,0.1084
19,0.1311
20,0.0831
21,0.0537
22,0.08746
23,0.05936
24,0.0581
25,0.09845
26,0.10144
27,0.08276
28,0.0399
29,0.0495
30,0.0753
31,0.1394
32,0.1191
33,0.1004
34,0.05573
35,0.04187
36,25.98
37,0.0315
38,0.0691
39,0.0681
40,0.07056
41,0.05014
42,0.0708
43,0.0765
44,0.05396
45,0.05936
46,0.1844
47,0.02885
48,0.04007
49,0.1216
50,0.06903
51,0.101
52,0.05447
53,0.05838
54,0.0708
55,0.1987
56,0.05722
57,0.08453
58,0.0597
59,0.1189
60,0.1785
61,0.05487
62,0.0529
63,0.06287
64,0.05225
65,0.03836
66,0.05817
67,0.0467
68,0.0949
69,0.10394
70,0.06036
71,0.05487
72,0.06036
73,0.1532
74,0.1538
75,0.06445
76,0.0666
77,0.066
78,0.0574
79,0.2196
80,0.5605
81,0.1993
82,0.2412
83,0.1929
84,0.1335
85,0.1346
86,0.1483
87,0.1924
88,0.1898
89,0.1799
90,0.2058
91,0.09283
92,0.0949
93,0.667
94,0.1102
95,0.1516
96,0.2091
97,0.2966
98,0.2198
99,0.2394
100,0.3716
101,0.3345
102,0.1855
103,0.3647
104,0.585
105,0.3633
106,0.411
107,0.34
108,0.4111
109,0.4321
110,0.3477
111,0.1805
112,0.359
113,0.3174
114,0.3962
115,0.1792
116,0.3945
117,0.4937
118,0.272
119,0.251
120,0.664
121,1.403
122,0.872
