,0
0,0.329
1,0.6787
2,0.1578
3,0.113
4,0.1449
5,0.0722
6,0.0587
7,0.0548
8,14.03
9,0.0861
10,0.1587
11,0.03903
12,0.0713
13,0.08484
14,0.08203
15,0.1708
16,0.1062
17,0.0878
18,0.08044
19,0.0714
20,0.0801
21,0.0453
22,0.0887
23,0.05386
24,0.05573
25,0.0644
26,0.11566
27,0.0631
28,0.03995
29,0.0451
30,0.05392
31,0.1438
32,0.0806
33,0.04764
34,0.05392
35,0.04147
36,24.27
37,0.0294
38,0.07825
39,0.0699
40,0.0558
41,0.04468
42,0.04556
43,0.06647
44,0.036
45,0.03726
46,0.1906
47,0.02171
48,0.02878
49,0.06665
50,0.0818
51,0.04636
52,0.0455
53,0.04288
54,0.05347
55,0.2102
56,0.05203
57,0.0693
58,0.05484
59,0.0876
60,0.1527
61,0.035
62,0.03683
63,0.05176
64,0.04605
65,0.04544
66,0.04144
67,0.04865
68,0.11145
69,0.122
70,0.03827
71,0.03998
72,0.0519
73,0.07874
74,0.06168
75,0.0592
76,0.0623
77,0.0547
78,0.05228
79,0.2776
80,0.828
81,0.1871
82,0.2495
83,0.221
84,0.12213
85,0.11523
86,0.135
87,0.2386
88,0.2382
89,0.2256
90,0.3198
91,0.1552
92,0.1327
93,0.801
94,0.1881
95,0.2507
96,0.298
97,0.3762
98,0.3818
99,0.322
100,0.4023
101,0.673
102,0.8325
103,0.7793
104,1.866
105,0.982
106,0.8887
107,0.556
108,0.631
109,0.9106
110,0.6675
111,0.536
112,1.261
113,1.049
114,1.181
