,0
0,0.328
1,0.666
2,0.1616
3,0.11237
4,0.134
5,0.0705
6,0.0626
7,0.05356
8,13.38
9,0.07666
10,0.1516
11,0.0689
12,0.06793
13,0.0831
14,0.08636
15,0.1451
16,0.0921
17,0.09283
18,0.0714
19,0.0836
20,0.07306
21,0.04193
22,0.07874
23,0.05267
24,0.0686
25,0.0669
26,0.1153
27,0.06573
28,0.05902
29,0.05948
30,0.0528
31,0.148
32,0.0767
33,0.0494
34,0.04855
35,0.0419
36,23.25
37,0.03326
38,0.06696
39,0.0617
40,0.0721
41,0.0438
42,0.05466
43,0.0735
44,0.04504
45,0.04434
46,0.1967
47,0.0256
48,0.02823
49,0.0753
50,0.0732
51,0.0456
52,0.04608
53,0.0436
54,0.05154
55,0.2004
56,0.0495
57,0.07074
58,0.0508
59,0.0864
60,0.1812
61,0.0477
62,0.04675
63,0.0628
64,0.0506
65,0.04803
66,0.05014
67,0.08136
68,0.1404
69,0.1362
70,0.04626
71,0.04813
72,0.049
73,0.0978
74,0.0691
75,0.05624
76,0.06256
77,0.05658
78,0.05246
79,0.255
80,0.626
81,0.1829
82,0.2264
83,0.1852
84,0.1201
85,0.10693
86,0.11786
87,0.2031
88,0.2346
89,0.2112
90,0.2751
91,0.1346
92,0.1328
93,0.789
94,0.1879
95,0.2034
96,0.284
97,0.353
98,0.3396
99,0.2812
100,0.359
101,0.5835
102,0.4077
103,0.86
104,3.342
105,1.016
106,0.62
107,0.4902
108,0.6587
109,0.891
110,0.5986
111,0.4177
112,0.7783
113,0.783
114,0.989
115,0.783
116,1.703
