,0
0,0.584
1,0.935
2,0.1995
3,0.1393
4,0.2006
5,0.1398
6,0.09247
7,0.0818
8,13.17
9,0.10535
10,0.1438
11,0.069
12,0.0969
13,0.2065
14,0.1423
15,0.1952
16,0.1229
17,0.1599
18,0.145
19,0.1172
20,0.1327
21,0.05978
22,0.1262
23,0.06946
24,0.1118
25,0.09454
26,0.1774
27,0.08
28,0.0804
29,0.0694
30,0.0938
31,0.2126
32,0.183
33,0.11206
34,0.11115
35,0.0565
36,23.55
37,0.0554
38,0.0929
39,0.0823
40,0.1087
41,0.06586
42,0.08386
43,0.11896
44,0.0645
45,0.0657
46,0.1656
47,0.0319
48,0.04755
49,0.10846
50,0.1218
51,0.09283
52,0.1394
53,0.0723
54,0.0724
55,0.2751
56,0.056
57,0.0799
58,0.071
59,0.0822
60,0.1863
61,0.0404
62,0.03635
63,0.06235
64,0.04062
65,0.0537
66,0.0465
67,0.05054
68,0.0936
69,0.1059
70,0.04517
71,0.03787
72,0.06805
73,0.09955
74,0.10236
75,0.05917
76,0.0599
77,0.04688
78,0.06116
79,0.3142
80,0.9604
81,0.2328
82,0.3013
83,0.2234
84,0.11523
85,0.11523
86,0.1542
87,0.1982
88,0.1915
89,0.1782
90,0.3276
91,0.0902
92,0.07043
93,0.7246
94,0.0875
95,0.2067
96,0.2725
97,0.2532
98,0.2727
99,0.1525
100,0.2407
101,0.3257
102,0.2957
103,0.3435
104,0.9453
105,0.3242
106,0.3506
107,0.263
108,0.2155
109,0.268
110,0.3257
111,0.09033
112,0.1653
113,0.1467
114,0.2449
115,0.0809
116,0.2177
117,0.4163
118,0.1288
119,0.1917
120,0.423
121,0.3665
122,0.335
123,0.8027
124,0.953
125,0.3499
126,0.237
127,0.577
128,0.458
129,0.74
130,1.079
131,0.8413
