,0
0,0.9165
1,0.6323
2,0.2178
3,0.1594
4,0.2314
5,0.09766
6,0.09863
7,0.06885
8,16.7
9,0.07074
10,0.1724
11,0.05154
12,0.0967
13,0.1168
14,0.1025
15,0.1713
16,0.1214
17,0.1389
18,0.1064
19,0.11395
20,0.0975
21,0.05173
22,0.1108
23,0.0675
24,0.0656
25,0.06384
26,0.12256
27,0.1536
28,0.0834
29,0.0751
30,0.06506
31,0.1494
32,0.1028
33,0.06235
34,0.05054
35,0.0445
36,29.19
37,0.03857
38,0.05966
39,0.0582
40,0.067
41,0.04526
42,0.07086
43,0.0927
44,0.10187
45,0.07086
46,0.1986
47,0.03262
48,0.03302
49,0.07697
50,0.06323
51,0.0483
52,0.05386
53,0.05078
54,0.05566
55,0.1669
56,0.05408
57,0.105
58,0.05368
59,0.0689
60,0.305
61,0.09607
62,0.059
63,0.07434
64,0.04483
65,0.05463
66,0.0485
67,0.06714
68,0.0823
69,0.1279
70,0.1176
71,0.06805
72,0.05624
73,0.0812
74,0.0714
75,0.04984
76,0.0552
77,0.05582
78,0.05176
79,0.3716
80,0.87
81,0.227
82,0.3132
83,0.2725
84,0.1906
85,0.1556
86,0.1705
87,0.241
88,0.235
89,0.2161
90,0.4395
91,0.3093
92,0.2493
93,0.91
94,0.2512
95,0.2673
96,0.745
97,1.586
98,1.796
