,0
0,0.816
1,0.7065
2,0.2896
3,0.1838
4,0.2137
5,0.08716
6,0.0823
7,0.0616
8,16.95
9,0.0717
10,0.1747
11,0.0405
12,0.0802
13,0.1396
14,0.1444
15,0.2429
16,0.17
17,0.1519
18,0.0755
19,0.1231
20,0.1261
21,0.06775
22,0.1158
23,0.08887
24,0.08307
25,0.08765
26,0.2168
27,0.2798
28,0.0918
29,0.0709
30,0.05853
31,0.135
32,0.1012
33,0.09
34,0.0912
35,0.0706
36,31.12
37,0.06586
38,0.0951
39,0.0815
40,0.0816
41,0.0466
42,0.09955
43,0.1133
44,0.1051
45,0.0739
46,0.2163
47,0.03226
48,0.02788
49,0.08344
50,0.06885
51,0.064
52,0.1027
53,0.077
54,0.0724
55,0.2134
56,0.0741
57,0.1115
58,0.05176
59,0.10376
60,0.2423
61,0.08856
62,0.05292
63,0.0972
64,0.05524
65,0.05872
66,0.06235
67,0.1088
68,0.1133
69,0.1566
70,0.1316
71,0.0658
72,0.06113
73,0.1096
74,0.10004
75,0.0846
76,0.0961
77,0.08966
78,0.0678
79,0.3323
80,0.6914
81,0.3254
82,0.384
83,0.3755
84,0.239
85,0.2118
86,0.3474
87,0.498
88,0.718
89,0.6885
90,1.585
