,0
0,0.3179
1,0.855
2,0.2416
3,0.1549
4,0.1831
5,0.09283
6,0.08405
7,0.08545
8,16.19
9,0.07996
10,0.1735
11,0.04855
12,0.0921
13,0.1566
14,0.1434
15,0.2213
16,0.1859
17,0.2499
18,0.1299
19,0.1095
20,0.1279
21,0.05743
22,0.0994
23,0.07544
24,0.1622
25,0.1174
26,0.259
27,0.0981
28,0.1426
29,0.0815
30,0.0779
31,0.1659
32,0.10614
33,0.06744
34,0.05823
35,0.05182
36,29.47
37,0.03195
38,0.07794
39,0.0736
40,0.11206
41,0.05518
42,0.06934
43,0.0922
44,0.0842
45,0.05948
46,0.2129
47,0.03394
48,0.04056
49,0.0828
50,0.0894
51,0.07227
52,0.1849
53,0.1073
54,0.0917
55,0.2979
56,0.10785
57,0.1168
58,0.10474
59,0.1318
60,0.249
61,0.1272
62,0.06885
63,0.06805
64,0.05304
65,0.04333
66,0.05667
67,0.0816
68,0.1411
69,0.1454
70,0.1483
71,0.06464
72,0.0669
73,0.07776
74,0.0892
75,0.06635
76,0.0675
77,0.0689
78,0.07104
79,0.2783
80,0.62
81,0.1715
82,0.2512
83,0.225
84,0.1462
85,0.11755
86,0.1123
87,0.1576
88,0.2031
89,0.1879
90,0.3137
91,0.1602
92,0.12286
93,0.773
94,0.2183
95,0.2559
96,0.3467
97,0.399
98,0.3647
99,0.4717
100,0.5947
101,0.6157
102,0.812
103,0.9927
