,0
0,0.5425
1,0.758
2,0.1742
3,0.1208
4,0.1488
5,0.09595
6,0.0728
7,0.0681
8,11.86
9,0.0546
10,0.1377
11,0.0526
12,0.0761
13,0.1191
14,0.1034
15,0.1593
16,0.107
17,0.1714
18,0.1951
19,0.09625
20,0.0994
21,0.05148
22,0.11115
23,0.05774
24,0.10474
25,0.128
26,0.312
27,0.0966
28,0.1595
29,0.1555
30,0.09314
31,0.15
32,0.0894
33,0.07916
34,0.07916
35,0.0521
36,20.12
37,0.04114
38,0.079
39,0.0773
40,0.1029
41,0.0684
42,0.07446
43,0.11084
44,0.08234
45,0.061
46,0.1902
47,0.04184
48,0.05026
49,0.0808
50,0.08936
51,0.06152
52,0.1339
53,0.07935
54,0.11725
55,0.3293
56,0.09705
57,0.1967
58,0.1318
59,0.1292
60,0.6533
61,0.1111
62,0.073
63,0.0642
64,0.05457
65,0.04727
66,0.05875
67,0.0615
68,0.10297
69,0.11035
70,0.0909
71,0.07574
72,0.101
73,0.1114
74,0.0878
75,0.0773
76,0.0799
77,0.09644
78,0.10394
79,0.2585
80,0.9805
81,0.1696
82,0.3403
83,0.2343
84,0.1655
85,0.1774
86,0.10767
87,0.1776
88,0.1489
89,0.1672
90,0.3164
91,0.132
92,0.0998
93,0.7446
94,0.1736
95,0.2397
96,0.2036
97,0.1681
98,0.2417
99,0.2085
100,0.1543
101,0.255
102,0.2566
103,0.3064
104,0.5117
105,0.459
106,0.5376
107,0.2379
108,0.1874
109,0.2756
110,0.322
111,0.12384
112,0.1715
113,0.1543
114,0.2484
115,0.1267
116,0.297
117,0.263
118,0.2246
119,0.2125
120,0.391
121,0.3984
122,0.3096
123,0.668
124,1.079
125,0.4927
126,0.389
127,0.51
128,0.4375
129,0.8677
130,0.468
131,0.86
132,1.903
133,0.843
134,0.8315
135,1.128
