,0
0,0.4087
1,0.838
2,0.2347
3,0.1486
4,0.196
5,0.1014
6,0.0917
7,0.0947
8,15.14
9,0.08734
10,0.1906
11,0.05212
12,0.10144
13,0.1519
14,0.1283
15,0.2327
16,0.1681
17,0.2048
18,0.1655
19,0.1168
20,0.11707
21,0.06757
22,0.1102
23,0.08344
24,0.12286
25,0.1285
26,0.2808
27,0.10565
28,0.1256
29,0.097
30,0.09973
31,0.1633
32,0.1116
33,0.0715
34,0.06174
35,0.06036
36,26.67
37,0.03436
38,0.0941
39,0.0867
40,0.0868
41,0.0688
42,0.07416
43,0.10364
44,0.0984
45,0.0655
46,0.2443
47,0.04605
48,0.0535
49,0.0977
50,0.0934
51,0.07086
52,0.1533
53,0.1064
54,0.1238
55,0.3696
56,0.1433
57,0.1918
58,0.1364
59,0.156
60,0.3132
61,0.10345
62,0.0649
63,0.0771
64,0.06354
65,0.04782
66,0.0631
67,0.0771
68,0.1359
69,0.1511
70,0.1274
71,0.06805
72,0.08685
73,0.09845
74,0.09894
75,0.07715
76,0.0841
77,0.0822
78,0.0915
79,0.2438
80,0.619
81,0.1786
82,0.296
83,0.2303
84,0.1442
85,0.1422
86,0.1261
87,0.1815
88,0.2123
89,0.2128
90,0.3262
91,0.1561
92,0.1542
93,0.879
94,0.2009
95,0.2554
96,0.2761
97,0.3572
98,0.3472
99,0.366
100,0.4092
101,0.6177
102,0.555
103,1.143
104,2.275
105,1.148
