,0
0,0.2656
1,0.44
2,0.1106
3,0.07056
4,0.0766
5,0.04108
6,0.03192
7,0.0396
8,11.45
9,0.03644
10,0.0859
11,0.02382
12,0.0275
13,0.03014
14,0.03644
15,0.0742
16,0.03967
17,0.03336
18,0.02443
19,0.03035
20,0.04303
21,0.02484
22,0.05267
23,0.02858
24,0.02933
25,0.03537
26,0.07294
27,0.03665
28,0.02177
29,0.02597
30,0.02052
31,0.04782
32,0.03262
33,0.02072
34,0.0247
35,0.0214
36,20.48
37,0.01484
38,0.03262
39,0.03113
40,0.02373
41,0.013954
42,0.01703
43,0.03485
44,0.01526
45,0.014656
46,0.08057
47,0.008835
48,0.014
49,0.0209
50,0.02974
51,0.01122
52,0.0158
53,0.015144
54,0.01875
55,0.1063
56,0.01897
57,0.02849
58,0.014305
59,0.02834
60,0.0823
61,0.01188
62,0.01198
63,0.02322
64,0.02156
65,0.01962
66,0.01811
67,0.01973
68,0.04095
69,0.04947
70,0.01454
71,0.013916
72,0.01654
73,0.0218
74,0.02211
75,0.02147
76,0.02512
77,0.02211
78,0.02072
79,0.07355
80,0.261
81,0.0427
82,0.0933
83,0.06354
84,0.022
85,0.02003
86,0.02538
87,0.039
88,0.02913
89,0.033
90,0.0658
91,0.01604
92,0.02226
93,0.331
94,0.01945
95,0.0265
96,0.0412
97,0.03308
98,0.05634
99,0.0186
100,0.02083
101,0.03638
102,0.03326
103,0.04657
104,0.1261
105,0.0693
106,0.05533
107,0.03836
108,0.02972
109,0.0469
110,0.1135
111,0.01682
112,0.03085
113,0.02731
114,0.04175
115,0.01723
116,0.05078
117,0.07043
118,0.02826
119,0.036
120,0.0665
121,0.05786
122,0.0434
123,0.07056
124,0.1349
125,0.0713
126,0.07153
127,0.07056
128,0.0534
129,0.07104
130,0.04446
131,0.0712
132,0.1154
133,0.05084
134,0.0711
135,0.0851
136,0.06683
137,0.0707
138,0.1226
139,0.0858
140,0.0533
141,0.06433
142,0.04453
143,0.1215
144,0.05328
145,0.08984
146,0.1534
147,0.05292
148,0.0694
149,0.09485
150,0.1412
151,0.084
152,0.0674
153,0.05692
154,0.088
155,0.0738
156,0.0874
157,0.4487
158,0.157
159,0.1908
160,0.1642
161,0.1826
162,0.363
163,0.2717
164,0.4463
165,0.582
166,0.685
167,0.829
168,0.1273
169,0.3083
170,0.351
171,0.2854
172,0.4749
173,0.3582
174,0.7993
175,0.2917
176,1.024
177,1.023
178,0.7983
179,0.664
180,1.111
181,1.844
182,2.998
183,1.78
184,2.092
185,1.239
186,1.863
